glm.nb,2,3,4.15384615384615,21
pcr,2,5,9.05882352941176,26
rpart,2,7,10.2941176470588,48
leapBackward,2,8,11.5882352941176,51
leapForward,2,11,13.1176470588235,49
leapSeq,2,15,14.3529411764706,37
simpls,2,15,16.2941176470588,49
lars2,3,16,12.8823529411765,30
kernelpls,2,17,13.4117647058824,23
rpart2,2,17.5,16.125,42
lars,3,18,18.4117647058824,57
rqlasso,5,19,22.1764705882353,56
knn,3,20,19.9411764705882,63
svmRadial,7,20,27.9411764705882,105
svmPoly,6,20,28.1176470588235,66
elm,3,21,22.2352941176471,57
relaxo,6,22,22.1764705882353,60
rqnc,6,22,29,101
glmnet,6,23,21.8823529411765,64
svmRadialSigma,6,24,24.8823529411765,78
foba,5,24,26.7272727272727,59
svmLinear3,9,25,31.3529411764706,119
earth,3,26,26.0588235294118,75
svmRadialCost,6,26,34.8235294117647,115
ranger,7,27,29.3529411764706,73
ctree,8,27,42.1176470588235,103
ctree2,9,28,47.5882352941176,291
widekernelpls,5,29,31.3529411764706,111
glmboost,7,33,39,122
icr,7,35,36.5882352941176,84
parRF,15,36,62.4117647058824,150
svmLinear2,11,37,51.0588235294118,132
ppr,23,38,59.5294117647059,436
dnn,17,40,43.6470588235294,117
gamSpline,15,51,65.1176470588235,207
nnet,24,51,65.8235294117647,258
rf,18,52,67.2941176470588,181
pcaNNet,24,54,57.6470588235294,125
cforest,11,55,67.9411764705882,166
svmLinear,20,59.5,69.5,222
xgbLinear,18,75,99.0588235294118,410
qrf,22,80,98.4117647058823,292
RRFglobal,31,128,169.764705882353,377
kknn,38,151,129.764705882353,203
avNNet,53,203,305.611111111111,1770
msaenet,161,207,207,253
gbm,57,212,384.294117647059,2058
RRF,100,219.5,288.4375,570
cubist,62,227.5,402.125,1244
Rborist,79,235,246.235294117647,614
gam,254,254,254,254
bagEarth,121,276,384.823529411765,1749
xgbTree,169,426,2465.70588235294,29834
BstLm,266,555,667.764705882353,2018
evtree,295,658,967.529411764706,4318
neuralnet,142,1259,1979.35294117647,11195
bag,Inf,,,-Inf
DENFIS,Inf,,,-Inf
enet,Inf,,,-Inf
extraTrees,Inf,,,-Inf
gamboost,Inf,,,-Inf
gaussprLinear,Inf,,,-Inf
gaussprPoly,Inf,,,-Inf
gaussprRadial,Inf,,,-Inf
gbm_h2o,Inf,,,-Inf
gcvEarth,Inf,,,-Inf
glm,Inf,,,-Inf
glmnet_h2o,Inf,,,-Inf
glmStepAIC,Inf,,,-Inf
krlsPoly,Inf,,,-Inf
krlsRadial,Inf,,,-Inf
lasso,Inf,,,-Inf
lm,Inf,,,-Inf
lmStepAIC,Inf,,,-Inf
logicBag,Inf,,,-Inf
logreg,Inf,,,-Inf
M5,Inf,,,-Inf
M5Rules,Inf,,,-Inf
nnls,Inf,,,-Inf
ordinalNet,Inf,,,-Inf
pls,Inf,,,-Inf
plsRglm,Inf,,,-Inf
pythonKnnReg,Inf,,,-Inf
qrnn,Inf,,,-Inf
randomGLM,Inf,,,-Inf
ridge,Inf,,,-Inf
rlm,Inf,,,-Inf
rpart1SE,Inf,,,-Inf
rvmLinear,Inf,,,-Inf
rvmPoly,Inf,,,-Inf
rvmRadial,Inf,,,-Inf
SBC,Inf,,,-Inf
spikeslab,Inf,,,-Inf
spls,Inf,,,-Inf
superpc,Inf,,,-Inf
svmBoundrangeString,Inf,,,-Inf
svmExpoString,Inf,,,-Inf
svmSpectrumString,Inf,,,-Inf
treebag,Inf,,,-Inf
WM,Inf,,,-Inf
xyf,Inf,,,-Inf
bagEarthGCV,Inf,,,-Inf
bam,Inf,,,-Inf
bartMachine,Inf,,,-Inf
bayesglm,Inf,,,-Inf
blasso,Inf,,,-Inf
blassoAveraged,Inf,,,-Inf
bridge,Inf,,,-Inf
