-2.2,-1.274,1.726,-0.493,0.94,-1.08,1.3,-0.715,-0.435,-0.402,1,0
0.217,-0.32,-0.679,0.873,-0.256,-0.501,0.45,0.922,2.028,-0.025,1,0
-0.336,-0.385,0.873,1.277,0.394,0.714,0.135,0.481,0.427,-1.416,1,0
0.823,-0.571,-1.441,0.513,-1.028,0.245,1.375,0.087,0.55,-0.721,1,0
0.276,0.285,0.968,-0.421,-0.795,0.39,-1.075,0.065,-0.137,0.44,1,0
-0.583,0.547,-1.067,0.819,-0.053,-0.609,-0.458,-0.163,1.389,0.417,1,0
0.205,-0.592,-0.346,0.251,-0.699,1.327,1.77,-1.003,0.918,-1.808,1,0
1.47,2.788,0.527,-0.289,-0.096,0.265,-0.703,1.549,1.064,-0.075,1,0
0.51,-0.668,-0.763,-0.118,0.557,0.716,-0.909,-0.972,-0.326,-1.214,1,0
0.004,-0.202,-0.021,0.05,0.375,0.839,-0.783,-0.056,-0.189,1.111,1,0
-0.059,0.325,-0.182,-0.214,0.188,-1.462,1.089,-0.7,-0.798,-0.42,1,0
0.48,-1.293,-0.371,-0.032,0.009,0.341,-0.536,1.433,-0.027,-0.393,1,0
0.091,-0.44,-0.207,-0.527,0.401,-1.054,1.748,0.595,1.377,2.055,1,0
-0.142,-0.519,0.273,0.621,0.931,-2.871,-1.239,-0.106,-0.771,-0.582,1,0
-2.687,-1.41,1.906,-0.59,0.696,-0.277,0.64,-1.124,-0.948,1.245,1,0
1.666,-0.925,-1.8,-0.8,-1.358,-0.157,0.976,0.729,0.159,0.045,1,0
0.791,-0.413,-1.917,-0.404,-0.922,-0.41,1.158,-0.524,0.399,-0.17,1,0
-0.35,-0.371,0.943,0.007,0.461,-0.788,-0.425,-0.685,0.801,-1.429,1,0
-0.007,-1.079,0.007,-0.543,-0.307,-0.467,-0.928,1.815,1.488,0.926,1,0
2.003,1.666,1.203,-0.864,1.188,-0.193,-0.309,0.04,1.183,-0.267,1,0
-0.125,-0.28,0.448,-2.059,-1.765,-0.971,-0.632,-1.642,1.33,-0.705,1,0
-0.199,0.897,-0.222,0.011,1.267,0.758,-0.77,0.769,-0.778,-0.336,1,0
-0.005,0.095,-0.053,-1.252,-0.801,-0.343,-0.295,0.614,-2.367,0.12,1,0
2.54,-1.529,-1.661,0.208,1.786,0.272,-1.613,2.021,0.946,-0.768,1,0
0.835,-1.359,-0.615,-0.081,0.251,-0.491,1.484,0.614,3.325,0.49,1,0
0.188,1.202,0.156,-1.838,-0.02,-0.725,-0.493,-0.128,-1.051,-0.04,1,0
0.289,0.466,0.619,1.059,-0.827,0.255,-0.825,-0.13,-1.887,1.028,1,0
-0.741,0.698,-1.062,-1.014,-2.633,0.776,0.25,-0.359,-1.815,-0.102,1,0
0.762,0.597,1.277,-0.041,0.639,-0.24,1.472,0.149,1.564,-0.404,1,0
1.756,1.743,1.008,0.882,-0.082,0.136,-1.096,-0.991,-0.723,0.554,1,0
0.02,-0.139,-0.144,1.734,-1.41,0.356,-1.803,0.762,-0.426,-0.772,1,0
0.267,1.068,0.249,1.092,0.77,-0.106,1.329,0.376,-0.381,1.732,1,0
-0.983,-0.958,1.026,-0.524,1.363,-1.299,0.825,0.453,0.702,-1.013,1,0
-0.148,-0.951,0.156,-0.512,0.23,-0.297,-1.956,-3.383,1.744,-0.841,1,0
-0.465,-1.91,0.243,-0.092,2.502,-0.326,1.143,-1.628,-0.437,-1.822,1,0
0.414,-0.691,-0.598,0.969,1.157,-0.639,0.033,-1.005,0.932,-0.77,1,0
2.318,1.629,1.423,1.375,-0.973,0.525,-1.372,-0.511,-1.441,0.468,1,0
0.476,0.684,0.696,-0.732,0.001,-0.164,0.017,-0.785,-0.306,1.019,1,0
-0.592,0.567,-1.045,1.516,0.453,-0.505,-0.353,1.34,-1.422,0.721,1,0
0.139,0.111,1.254,-1.228,0.232,0.562,1.591,1.002,0.998,-0.03,1,0
0.191,0.983,0.195,0.78,-0.049,0.758,1.222,0.475,-0.531,-0.294,1,0
-0.596,0.548,-1.088,0.828,-0.206,-0.143,-0.045,-0.637,1.426,0.117,1,0
-4.945,1.765,-2.802,-0.256,1.153,-1.542,0.733,-1.906,0.069,-0.226,1,0
0.304,-0.772,-0.394,0.584,-0.393,1.121,-0.223,-1.65,-0.17,-1.81,1,0
-0.108,0.13,-0.83,-0.547,-1.38,1.652,2.196,0.911,-0.457,-2.19,1,0
0.013,0.817,0.016,-1.619,-1.659,-2.203,0.822,1.216,-0.804,-0.169,1,0
-2.393,-1.981,1.208,-0.988,-2.131,-0.705,1.007,2.576,0.212,0.475,1,0
-0.169,0.308,-0.551,-0.846,0.704,0.37,0.912,-0.488,2.065,-0.177,1,0
0.309,0.391,0.789,-0.374,-0.786,-0.891,-0.503,1.536,-1.734,-0.596,1,0
1.344,-1.612,-0.834,1.114,-0.114,0.715,-0.24,0.32,-0.509,0.546,1,0
-0.133,-0.189,0.701,-0.851,1.105,1.341,0.335,0.758,1.408,-0.48,1,0
-3.521,2.11,-1.669,0.243,-0.112,0.781,-0.437,-1.408,1.577,-0.836,1,0
-0.351,-0.69,0.509,0.054,-0.366,-1.613,0.86,0.438,-0.434,1.551,1,0
