-0.139,1.391,1.778,-1.409,-0.931,-0.011,1.505,-0.971,-0.636,-0.577,1,0
-0.937,-0.9,2.033,-0.686,0.349,1.607,1.247,-0.445,-1.924,-0.345,1,0
0.418,-1.279,0.116,1.38,-1.24,0.943,-0.054,1.154,0.063,-1.5,1,0
-0.454,-1.457,0.865,0.548,1.218,-2.5,-1.616,1.498,0.37,1.527,1,0
-0.937,-0.802,0.355,2.091,-0.446,-0.61,-0.325,0.346,-0.502,0.831,1,0
0.183,0.234,-0.061,-0.63,0.543,-1.399,0.92,-0.072,-0.475,0.757,1,0
-2.563,-0.1,0.936,0.084,-0.65,0.569,-0.946,0.94,1.448,0.282,1,0
1.096,0.866,-1.065,0.319,1.262,-1.732,0.19,0.339,0.445,-1.718,1,0
-1.107,-0.34,-1.312,-0.171,1.075,-0.114,0.671,-0.215,0.35,1.163,1,0
0.309,-1.605,-0.874,0.312,-1.133,0.491,-0.153,2.663,-1.197,1.188,1,0
1.964,0.593,0.168,-0.575,-0.886,0.364,-0.111,-0.126,-2.09,0.699,1,0
-0.284,0.857,0.379,-0.339,-1.859,0.162,-1.322,0.948,0.922,0.538,1,0
-0.225,-0.147,-0.197,0.621,1.443,-0.539,-0.73,1.731,-0.28,-1.677,1,0
0.949,-0.242,0.228,1.014,-0.918,-0.294,0.699,-1.203,-0.162,-0.07,1,0
0.257,-0.305,0.117,0.912,0.818,0.345,0.562,-1.254,-1.02,-0.432,1,0
0.737,0.302,-1.839,-0.18,0.55,-0.335,0.147,1.105,-2.038,1.552,1,0
-1.1,0.687,-0.741,0.619,1.331,-0.697,-1.203,0.825,0.959,-0.678,1,0
1.199,-0.535,0.102,-0.188,-2.311,-0.618,0.717,1.506,0.585,-0.457,1,0
-1.132,0.876,0.295,-1.023,0.679,0.927,0.665,0.017,-1.016,-0.289,1,0
0.28,-1.213,0.628,-0.826,1.288,-1.335,-1.327,0.596,1.702,0.207,1,0
-0.091,-2.915,3.23,0.009,-0.928,-0.422,0.471,0.866,-0.215,-0.004,1,0
1.842,-3.018,0.743,-0.576,-2.219,-0.249,0.037,0.424,1.166,1.85,1,0
0.634,-1.27,-0.773,-0.075,0.714,-0.087,0.668,0.112,-0.086,0.162,1,0
0.915,0.436,1.171,-0.906,-1.409,-0.285,-1.767,1.159,-0.366,1.051,1,0
0.843,-0.582,1.038,-0.598,0.517,-0.402,-1.091,-0.519,-0.498,1.292,1,0
1.245,0.861,-1.197,0.993,0.122,-1.466,-0.944,-0.399,1.114,-0.329,1,0
-0.12,0.296,-0.307,-0.845,1.111,0.479,-0.731,0.977,-1.31,0.451,1,0
0.652,0.212,-0.052,-0.85,-0.247,-0.758,-1.142,-0.166,2.423,-0.071,1,0
-0.597,2.001,1.11,-2.845,0.577,1.262,-1.658,-1.532,0.96,0.721,1,0
0.107,0.521,-2.47,1.441,-1.342,-1.216,0.258,0.53,0.413,1.757,1,0
-0.024,0.19,0.311,1.132,-0.755,-0.276,-0.198,0.436,0.288,-1.104,1,0
-0.012,-1.098,0.952,-0.472,-0.28,-0.469,1.525,1.893,-1.71,-0.329,1,0
0.59,-0.279,0.397,-0.339,-0.192,-1.592,-1.02,1.703,1.493,-0.762,1,0
-0.154,-2.195,1.668,-0.347,-0.853,0.12,-0.924,1.574,0.575,0.536,1,0
-0.314,0.072,0.933,0.417,1.706,-0.508,-0.811,-0.104,-0.167,-1.222,1,0
