-0.357,-0.577,0.22,-1.247,0.895,-1.531,0.398,1.956,1.885,-0.606,1,0
0.127,0.323,-0.197,-0.555,-1.487,1.597,0.863,-2.768,-0.826,-0.315,1,0
-2.378,-2.023,-0.354,-0.756,-0.071,0.253,0.399,1.35,0.472,1.51,1,0
0.131,-0.799,-0.509,0.193,-1.252,-0.122,0.495,-0.517,0.442,-1.178,1,0
1.488,0.236,1.252,-1.524,-0.703,0.565,0.212,-0.216,-0.71,0.916,1,0
0.052,-0.803,1.324,1.029,0.369,1.006,0.573,0.53,1.035,0.58,1,0
0.05,-0.256,-0.246,0.25,1.727,-0.437,0.416,-0.495,1.491,0.255,1,0
0.147,0.131,1.339,0.587,0.716,-0.084,-0.106,-0.194,-0.175,-1.038,1,0
0.042,0.539,-0.955,0.614,1.776,0.198,0.509,-1.213,1.37,-0.129,1,0
-0.846,-0.201,-0.645,-1.35,1.098,1.116,-0.652,-0.199,-0.228,-0.617,1,0
0.017,-0.719,0.89,0.999,0.789,1.158,0.313,0.916,0.113,-2.206,1,0
0.014,1.084,-0.94,0.663,2.577,-0.42,-1.002,-0.636,0.042,-0.536,1,0
1.26,-0.032,1.292,-2.002,2.218,-0.462,0.453,0.403,0.264,-0.427,1,0
0.023,-0.012,-0.216,0.056,1.362,-1.444,0.316,-0.877,0.75,1.038,1,0
-0.047,-0.308,-0.158,-0.371,-0.371,-0.589,0.124,-0.509,-0.622,-1.726,1,0
0.456,0.94,-0.484,-0.805,1.081,0.829,1.482,-0.441,0.053,0.135,1,0
1.797,1.78,0.018,0.299,0.487,1.307,-0.287,0.632,-0.143,0.798,1,0
1.182,1.911,-0.729,-1.696,-1.153,0.663,0.604,-1.018,-0.108,2.872,1,0
0.526,-0.137,0.663,-1.091,0.736,0.035,1.389,1.603,0.366,-1.274,1,0
0.159,-0.446,-1.143,0.23,1.193,-0.824,0.214,1.021,0.823,0.452,1,0
1.138,1.164,-0.026,-0.365,-1.154,-0.45,0.652,0.092,0.732,-0.504,1,0
1.703,-0.677,-1.026,2.782,-0.073,0.45,0.909,0.463,0.817,0.344,1,0
-3.692,-1.868,-1.824,-0.514,-0.747,0.015,-1.45,0.556,0.278,0.447,1,0
3.3,2.307,0.992,-0.544,-0.474,0.573,-0.968,-0.095,-0.291,0.113,1,0
-0.525,-1.214,0.689,-0.928,0.086,-0.625,0.826,-3.002,0.371,0.749,1,0
-0.618,-0.449,-0.169,-0.924,-0.235,0.728,-1.634,0.036,-0.451,0.24,1,0
0.137,0.671,0.695,0.59,1.659,0.27,0.815,-0.749,0.4,-0.33,1,0
-0.309,0.39,-0.699,-0.9,0.554,-0.803,1.204,1.037,-0.086,-1.109,1,0
0.127,-1.255,-0.014,0.133,0.26,0.562,0.649,2.282,-0.737,0.778,1,0
-0.577,-0.308,-0.269,-1.644,0.083,-0.815,0.593,-1.888,1.354,-0.195,1,0
-0.881,0.937,-1.818,-0.916,0.457,0.446,-0.782,-0.424,-0.114,0.811,1,0
-0.039,0.041,-0.431,-0.368,0.439,-0.622,0.804,0.843,0.426,2.1,1,0
0.037,0.092,-0.462,0.375,-2.237,-2.078,0.574,-1.597,1.107,-1.4,1,0
0.18,-0.65,-1.146,0.223,-0.301,-0.952,0.225,0.045,-0.267,0.366,1,0
0.02,0.209,-0.007,0.195,-0.817,-1.177,0.359,-1.808,-0.506,0.084,1,0
0.065,0.063,0.585,0.607,-0.249,-0.91,1.301,0.133,-2.742,0.595,1,0
-0.712,-0.235,-0.477,-2.849,-0.081,0.603,-1.331,-0.853,-0.407,-1.197,1,0
0.069,0.01,0.682,0.554,-0.531,-0.451,1.396,-0.151,0.264,0.606,1,0
-0.021,-1.236,1.022,-0.305,0.651,-0.77,-0.479,-0.024,-0.222,-2.713,1,0
0.527,-0.012,0.539,0.236,0.584,-0.006,-0.91,-0.081,1.201,0.623,1,0
0.691,-0.081,0.772,-1.272,0.639,1.495,0.854,0.226,0.279,0.851,1,0
-1.634,-0.711,-0.923,-1.566,-1.432,-0.696,-0.529,0.533,-0.778,-0.659,1,0
2.667,1.804,0.863,0.345,-0.429,0.134,0.564,0.449,-0.637,-0.721,1,0
0.031,-1.331,1.02,0.182,-2.299,-0.765,0.268,-0.907,-0.194,-0.636,1,0
1.408,-0.244,1.652,-0.091,0.453,-0.909,1.467,1.612,0.857,0.573,1,0
1.526,2.516,-0.99,-1.203,-0.675,0.871,-0.199,-0.013,0.55,0.223,1,0
0.132,-0.606,-0.714,0.498,1.02,-0.305,0.101,-0.068,1.863,-0.259,1,0
4.168,-3.476,-0.692,0.796,-0.447,1.208,1.171,1.292,-2.617,-0.054,1,0
0.381,0.324,0.057,-1.245,-0.771,-0.739,1.51,0.524,0.054,-1.175,1,0
-1.24,-2.407,1.167,-1.75,0.649,0.941,-2.795,1.281,-0.419,-0.25,1,0
0.21,0.639,1.463,0.62,-1.409,-0.162,-0.498,1.423,-0.125,0.676,1,0
0.02,-1.109,1.306,0.065,1.292,-1.807,-1.697,1.883,0.453,-0.784,1,0
0.075,-0.223,0.972,0.548,0.096,-0.86,1.12,-0.788,0.362,-0.439,1,0
0.162,1.258,0.36,1.29,0.105,-0.25,-1.153,0.355,-0.329,-0.115,1,0
1.554,0.178,1.376,-0.749,0.654,-0.443,0.61,-0.583,-1.998,0.543,1,0
0.2,-2.065,0.065,0.014,0.98,-1.002,-0.122,-0.155,0.183,0.32,1,0
0.086,-0.304,1.166,0.687,0.862,-0.232,-0.127,0.149,0.481,0.932,1,0
1.851,0.577,1.274,0.43,-0.136,1.378,0.056,0.221,-1.78,-0.002,1,0
-0.197,0.019,-0.215,-1.916,-0.807,1.738,0.342,0.826,0.957,-1.262,1,0
0.165,-0.184,-1.466,0.407,-1.866,-0.475,-1.129,0.721,-0.012,-1.771,1,0
-1.559,0.248,-1.807,-0.924,0.83,-1.192,-2.112,-0.534,-1.435,-1.592,1,0
0.151,-1.422,-0.089,0.156,-0.366,-0.892,1.45,1.569,1.319,0.118,1,0
0.095,0.886,0.069,3.715,1.546,0.111,-0.673,0.213,-0.291,-0.159,1,0
-0.465,-0.197,-0.269,-0.763,-0.577,-3.925,0.269,0.78,-0.493,0.092,1,0
1.56,-1.008,-0.552,1.417,-0.11,1.255,-0.123,1.614,0.108,-1.964,1,0
1.636,1.343,0.293,0.286,-0.329,-0.662,-0.821,0.675,-0.53,-1.176,1,0
2.061,-1.291,-0.77,0.967,1.71,0.915,0.324,-0.171,0.139,-0.181,1,0
0.093,-0.484,1.418,1.391,-0.327,-0.939,1.918,0.125,0.005,0.349,1,0
0.075,-0.099,0.844,1.12,0.554,-1.365,0.723,-0.218,1.34,0.07,1,0
0.925,-0.694,-0.231,0.78,-0.311,0.201,0.103,1.41,0.312,0.751,1,0
0.916,1.366,-0.45,0.213,0.683,1.213,-2.507,-0.877,0.17,-0.451,1,0
1.504,1.284,0.22,-0.522,-0.423,-1.095,1.688,-1.116,-2.069,-1.354,1,0
