-0.327,-1.072,0.098,-0.144,-0.164,0.43,-0.831,0.493,1.529,-0.316,1,0
0.677,1.961,-0.864,0.813,-0.421,-0.056,0.132,-0.146,-0.933,-0.001,1,0
0.476,-1,-0.556,0.116,0.105,-0.117,1.967,0.13,1.359,0.967,1,0
0.579,-2.023,0.712,0.572,0.179,0.014,0.521,-1.152,-1.47,-0.206,1,0
-1.104,-1.313,-0.232,-1.162,0.846,-0.371,0.576,0.566,-1.296,0.445,1,0
0.008,-0.241,-0.151,-1.183,0.269,0.985,-1.509,-0.382,0.675,-2.053,1,0
-0.579,0.193,-0.952,-0.987,-0.254,-1.83,0.149,-0.17,-0.487,2.77,1,0
-1.13,0.192,0.792,0.902,0.598,1.238,-0.86,-0.545,0.048,0.815,1,0
-1.119,-2.273,0.431,-1.98,0.17,1.377,0.887,1.01,0.261,-0.286,1,0
-0.569,0.219,-1.13,0.582,0.846,0.846,-1.083,-0.91,-0.232,-1.343,1,0
0.427,0.564,1.27,-1.301,-0.586,2.106,1.04,0.719,-1.257,0.662,1,0
0.093,-1.115,-1.891,-0.934,1.313,-0.254,-1.518,-0.298,-0.786,-0.454,1,0
0.973,0.146,0.611,0.308,0.542,-0.596,0.698,-1.137,0.199,-2.058,1,0
0.673,-0.404,1.314,-0.654,1.366,-1.361,-0.624,0.253,-1.149,-1.429,1,0
-0.021,-0.402,0.682,-0.951,-0.584,0.797,-0.993,1.47,-0.823,0.769,1,0
0.379,0.176,-0.12,-0.983,-1.712,-0.383,0.509,-1.029,1.136,-0.326,1,0
1.068,-1.638,0.11,0.475,-0.345,0.752,0.6,-0.223,-2.162,0.542,1,0
-1.421,1.529,0.738,-0.396,-0.273,0.914,1.363,1.732,-1.936,-0.284,1,0
0.617,-1.023,-1.268,-0.293,0.858,-0.744,-0.196,-0.072,-0.448,0.452,1,0
0.11,-1.082,-2.355,-0.33,0.131,-1.216,0.258,1.36,-0.931,-0.399,1,0
-0.701,0.31,0.631,0.379,0.716,0.015,-1.371,-0.573,-0.291,-0.736,1,0
0.587,0.087,2.376,-0.492,-1.626,0.28,0.626,0.048,-1.585,-0.244,1,0
0.051,0.544,-0.919,0.191,0.442,1.487,-0.139,1.373,0.258,-0.404,1,0
0.189,1.844,0.172,1.157,1.042,-0.973,1.143,0.4,-1.126,-1.136,1,0
-1.212,0.668,-1.3,-0.322,-0.129,0.153,-0.981,-0.933,0.167,1.479,1,0
0.12,-0.644,-0.158,-0.281,-0.615,-0.96,0.651,-0.095,-1.449,-1.223,1,0
0.387,0.261,1.138,-0.261,1.688,2.983,-0.923,-0.543,0.56,-0.542,1,0
0.172,1.122,-0.138,-1.546,-1.635,-0.957,-0.088,1.349,-0.441,0.79,1,0
-0.22,-1.168,0.444,-1.443,0.603,0.527,0.925,0.521,-0.262,0.214,1,0
1.078,-0.089,0.177,-0.669,2.297,-0.961,1.253,0.973,-0.545,-1.295,1,0
0.315,0.066,-0.069,-1.676,1.294,1.297,1.482,0.839,-0.454,0.037,1,0
-0.169,-0.43,-0.067,-0.855,0.047,0.224,-0.343,1.389,0.381,1.353,1,0
1.185,0.683,1.898,-1.247,-0.254,-0.878,0.339,-0.577,-1.33,-1.348,1,0
-1.316,-0.234,-2.257,0.394,0.297,1.261,-1.539,-0.206,0.416,-0.079,1,0
-0.534,-0.546,-0.177,1.743,-1.063,-0.305,0.843,-0.244,-2.353,-0.406,1,0
0.486,1.694,-0.169,0.523,2.402,-0.481,1.312,0.357,0.04,0.435,1,0
-0.002,0.501,0.29,-0.808,0.258,-0.473,0.235,0.255,1.846,1.263,1,0
0.22,-0.496,-0.571,-0.664,1.026,-0.935,-0.684,-0.489,0.655,0.828,1,0
1.804,-1.72,-1.138,1.993,-0.848,-1.11,0.575,1.022,0.112,-0.398,1,0
-0.558,0.451,-0.971,1.84,-0.5,0.019,0.188,0.703,-0.229,0.193,1,0
-1.865,-2.106,-0.119,0.281,-0.554,-0.857,-0.25,-0.123,1.98,0.265,1,0
-0.663,0.48,-0.458,-0.462,-0.206,0.254,0.791,0.076,-0.15,-1.262,1,0
0.444,1.62,0.482,-0.856,-0.127,0.474,1.081,0.772,-0.53,0.532,1,0
-0.47,-0.085,0.191,-0.21,-0.474,1.444,0.618,0.408,1.298,-0.202,1,0
-0.803,0.148,-0.838,1.135,-1.803,0.601,-0.337,0.711,1.022,-1.295,1,0
0.273,0.664,1.068,0.972,1.657,0.265,-0.475,-0.006,0.966,0.97,1,0
-0.962,-0.082,0.122,0.39,0.842,-1.179,0.031,2.078,0.435,-0.362,1,0
1.19,1.041,0.019,-0.534,-0.695,-1.453,0.854,-0.303,-0.572,-1.013,1,0
1.588,-0.18,-1.635,1.167,-0.729,0.596,1.617,0.145,1.479,0.686,1,0
-0.667,0.211,1.027,0.413,-0.331,-0.423,0.274,1.212,-0.278,-1.4,1,0
-0.479,0.543,-0.913,-0.065,-0.242,0.189,0.337,0.135,-1.407,-0.417,1,0
1.693,-0.009,1.053,-0.191,-1.251,-1.334,-0.608,-0.614,-0.744,1.173,1,0
0.332,2.528,0.838,-0.146,0.57,-2.18,-0.582,0.911,0.027,-0.752,1,0
0.535,-0.46,0.564,-1.423,1.254,-0.808,-1.275,-1.169,0.052,0.065,1,0
-1.031,0.548,1.148,-0.133,-1.839,-0.788,1.102,-2.229,0.408,1.463,1,0
1.705,-0.241,-1.25,0.649,-0.193,-0.267,0.412,0.581,1.798,-1.051,1,0
-0.146,-0.557,-1.966,-0.008,-1.066,1.058,0.62,0.149,0.905,0.536,1,0
0.251,-0.19,1.994,-1.626,0.161,2.164,0.794,-1.025,-0.072,-0.826,1,0
0.069,-0.118,0.368,1.201,-0.013,-1.08,-0.019,1.2,0.509,-0.257,1,0
2.585,0.307,0.299,-1.371,2.756,-1.008,-1.051,-0.498,-1.756,-0.319,1,0
-0.784,-0.093,-0.399,1.26,0.521,1.141,0.954,-1.176,-0.795,0.221,1,0
0.368,-0.216,0.491,0.276,-0.706,-0.36,0.975,0.418,0.263,0.517,1,0
-0.12,1.876,1.22,0.573,0.266,1.843,0.296,-1.751,0.673,-0.692,1,0
1.111,0.051,0.078,0.36,0.515,-1.063,-0.421,0.872,1.172,1.646,1,0
0.418,-0.334,0.36,0.06,-1.063,-1.536,0.098,-0.055,1.305,1.854,1,0
-0.085,0.862,-0.631,1.392,-1.005,0.739,0.008,1.822,-0.099,-0.108,1,0
0.557,-0.201,0.373,0.621,-0.874,-1.063,-0.683,0.033,-0.369,-1.198,1,0
0.589,0.673,-0.075,-0.699,-1.104,0.896,0.716,2.006,1.805,1.411,1,0
-0.662,1.018,-0.439,-0.915,0.81,-0.619,-1.802,0.916,1.048,0.255,1,0
-0.569,0.945,0.234,-1.781,-0.57,-1.168,0.27,2.111,0.816,-2.146,1,0
0.413,-0.575,-0.183,1.859,0.274,-0.752,-0.769,-0.608,-1.205,-1.034,1,0
1.861,0.179,-0.623,1.748,0.875,1.004,-1.685,-0.003,0.593,-0.145,1,0
-0.702,1.22,1.737,1.333,-0.866,1.121,1.27,-2.43,-1.051,-0.441,1,0
0.024,-2.351,0.081,1.465,-1.658,-0.782,-0.674,-0.85,-2.104,-1.111,1,0
-0.973,-0.692,0.405,-0.794,0.07,1.188,-0.05,-0.416,-0.836,0.463,1,0
-1.132,-1.176,-0.445,-0.595,0.264,-0.096,-1.503,1.447,-0.101,0.681,1,0
0.132,0.237,0.301,-0.506,0.348,0.61,1.202,0.391,-0.053,1.111,1,0
0.432,0.422,0.338,-0.267,-0.38,1.691,-0.422,2.145,-0.022,-0.298,1,0
-0.623,-1.358,1.843,-0.602,0.236,-1.207,0.999,1.67,0.248,0.44,1,0
-0.493,-0.524,-0.548,-0.916,-0.806,-0.853,1.217,-0.846,-0.013,-0.085,1,0
-0.717,0.675,0.006,0.391,1.852,1.163,0.476,-0.042,0.087,-0.723,1,0
-0.114,-0.769,0.386,1.159,0.445,-0.945,-0.278,-0.14,-0.752,-1.001,1,0
2.633,-0.041,0.251,-0.69,-0.534,-0.463,-1.324,0.394,0.054,1.636,1,0
0.414,-2.467,0.717,0.006,1.952,1.449,0.567,-1.313,-0.688,-0.4,1,0
1.548,0.266,-0.763,-0.203,1.009,0.939,1.167,-1.112,-0.935,0.488,1,0
-0.381,-0.023,-1.009,-2.228,1.416,1.479,-0.194,0.026,0.149,-1.055,1,0
-0.063,0.509,0.391,0.478,-1.635,-1.194,1.46,-2.475,-0.744,0.149,1,0
0.632,0.05,-1.864,-2.117,0.256,0.475,-0.945,1.071,1.06,0.251,1,0
-1.244,0,-1.073,-0.549,-0.505,0.407,-0.016,-1.109,-0.603,0.479,1,0
-0.34,0.672,0.591,-0.605,1.741,-1.348,0.017,0.657,-0.303,0.024,1,0
-0.226,-1.39,1.705,1.275,0.637,-1.91,0.318,-1.052,0.206,1.123,1,0
0.498,-0.058,1.27,-0.839,1.281,1.009,0.757,0.041,0.785,-0.69,1,0
-0.327,1.52,0.454,0.458,0.399,0.579,0.279,0.036,0.303,-1.95,1,0
1.521,-0.818,-1.023,0.075,-2.459,-0.529,0.957,-1.295,-2.847,0.392,1,0
-1.179,-0.409,0.171,0.507,0.436,-0.466,-0.22,0.698,-1.286,-0.058,1,0
2.142,1.026,1.287,1.086,-1.6,-1.02,0.477,-1.663,0.448,0.996,1,0
0.514,0.184,-0.929,1.88,-1.054,1.383,-0.815,0.636,2.975,-0.31,1,0
0.392,-0.037,-1.063,-0.52,0.118,0.12,0.423,0.917,-0.121,-1.723,1,0
-1.147,-1.482,0.556,0.144,-0.165,-2.556,0.745,-0.62,-0.771,-0.436,1,0
-0.375,-0.535,0.891,-0.647,0.482,1.572,2.539,-0.942,-1.779,-0.28,1,0
1.036,-2.224,0.098,1.078,1.044,-0.679,-0.581,-2.736,0.578,-1.025,1,0
0.171,0.062,-0.668,-2.076,-0.02,0.262,0.4,2.059,0.023,0.58,1,0
-2.384,-0.873,0.594,0.347,-0.543,0.808,2.782,-0.225,0.593,0.391,1,0
-0.81,-0.179,0.422,-0.173,-0.402,-1.279,0.479,0.082,-0.316,-1.051,1,0
-0.353,0.276,-1.085,0.672,-0.03,-0.591,0.62,-1.417,-1.08,0.552,1,0
-0.071,-1.828,-1.014,-0.657,-0.13,1.35,2.221,0.223,0.672,-0.282,1,0
-1.486,0.325,0.29,-0.639,0.243,0.636,-0.893,0.709,1.941,-0.821,1,0
-0.178,-1.176,0.624,-0.259,-0.228,1.094,1.503,-0.659,-0.059,-1.413,1,0
0.01,-0.293,1.159,0.263,1.266,0.641,-1.656,-1.345,0.097,0.756,1,0
0.129,0.447,-0.037,1.077,-0.526,-0.376,-0.559,0.766,-0.687,0.933,1,0
-0.14,0.413,-1.08,0.606,0.279,-1.088,-1.545,0.057,1.025,0.047,1,0
1.005,-1.333,0.097,-0.277,2.064,0.741,-2.36,-1.2,-0.75,1.795,1,0
0.401,2.59,-0.115,1.241,-0.096,-0.399,-0.739,-0.205,0.675,0.523,1,0
1.383,-0.492,-0.524,-0.328,-1.762,0.109,0.54,-0.559,-0.49,-0.141,1,0
-0.816,-0.571,0.755,-2.404,-1.048,-0.053,0.333,1.152,0.779,-0.1,1,0
0.986,1.842,0.259,0.946,-0.098,0.917,-1.513,1.209,1.863,1.486,1,0
0.312,0.198,0.979,-0.952,-1.215,-0.31,-1.074,-0.927,1.262,-0.223,1,0
-0.367,0.995,-0.118,-0.034,-1.065,0.897,-1.114,-0.757,0.565,1.755,1,0
0.624,-0.921,1.214,-0.289,-0.72,0.574,0.389,-1.697,-1.604,0.65,1,0
0.373,0.361,1.465,0.784,0.336,1.941,0.698,-0.088,0.654,-1.229,1,0
0.184,-0.695,1.082,0.474,0.201,1.038,0.882,-0.016,0.307,0.885,1,0
1.02,0.348,-1.454,-0.959,-1.858,0.051,-0.435,-0.117,-2.288,-0.659,1,0
-1.038,0.658,-0.025,1.067,0.475,1.021,-0.036,0.5,-0.787,-0.685,1,0
-0.285,-1.183,0.077,0.156,-1.114,-0.439,1.955,-1.969,0.748,-0.662,1,0
-0.449,0.56,0.033,0.027,-0.037,1.098,0.301,0.039,0.37,-0.511,1,0
-1.056,-1.421,1.614,1.766,0.616,-1.242,0.909,-0.567,-0.383,-0.339,1,0
-0.595,-1.854,0.457,-1.884,-1.588,1.321,0.134,1.869,-0.054,-0.517,1,0
-0.464,-0.714,-0.527,-2.078,1.29,1.385,0.774,0.064,-0.284,-0.042,1,0
1.918,1.019,-0.101,-0.788,0.948,1.748,1.235,1.332,0.861,0.597,1,0
0.462,-0.639,1.337,1.245,-1.851,1.709,-0.582,1.397,-0.892,1,1,0
0.37,1.042,0.361,0.672,-0.826,-1.586,0.971,0.193,-0.287,-0.228,1,0
-0.487,-0.647,0.758,0.451,0.736,0.093,0.346,-0.074,0.99,0.051,1,0
1.784,0.522,0.762,0.533,0.347,-1.462,0.032,-0.796,1.986,1.043,1,0
-1.292,1.838,0.303,-0.591,-0.859,1.711,-1.889,0.519,-0.77,1.354,1,0
0.174,-1.055,1.656,1.231,-0.274,-0.871,-1.928,0.174,0.638,-0.438,1,0
0.382,0.049,0.441,0.157,0.189,-1.26,0.518,-1.65,0.846,-0.054,1,0
-1.671,0.332,1.077,0.442,1.009,0.295,-0.616,-1.865,-0.512,-0.181,1,0
0.216,1.476,-0.004,-0.924,-0.852,-0.464,-0.3,0.071,-1.491,-0.055,1,0
0.935,-0.694,1.704,-0.472,-0.764,1.123,-2.022,-2.398,1.311,-0.351,1,0
0.091,0.385,-0.474,0.874,0.573,0.839,-0.369,-1.597,0.178,1.236,1,0
1.719,1.903,1.594,-0.222,1.18,0.444,-0.173,0.989,0.182,-2.222,1,0
-0.559,0.336,0.558,0.168,1.896,0.936,0.373,-0.113,-0.793,0.745,1,0
1.059,0.611,0.38,-0.076,-0.252,0.81,0.139,-1.012,-1.537,-0.817,1,0
-1.359,-0.655,1.192,-0.178,0.237,1.018,0.123,0.579,1.401,0.81,1,0
0.395,0.881,-0.638,-0.538,-1.623,1.777,1.113,1.388,-1.796,-0.345,1,0
0.278,-1.625,0.426,1.56,-0.622,0.447,0.6,-2.512,0.856,0.897,1,0
0.317,0.658,-2.421,-0.034,-0.095,1.017,0.054,1.185,-1.168,-0.897,1,0
-0.366,-0.495,-1.236,-0.26,1.657,0.314,-0.479,-1.102,-0.336,1.197,1,0
0.471,-0.659,-0.061,0.461,0.114,1.649,-0.201,0.744,-0.492,-0.1,1,0
-0.98,-0.143,-1.031,0.298,-0.319,1.088,-1.619,-0.435,0.135,-0.407,1,0
1.125,-0.147,0.958,0.728,0.676,0.564,-1.332,-0.196,-0.867,0.674,1,0
-0.514,-1.842,-0.683,-0.743,-1.783,0.49,-2.59,-0.03,-0.561,-2.159,1,0
0.678,-2.472,0.463,0.862,1.173,0.086,0.124,-1.516,1.685,-1.145,1,0
0.152,-0.38,0.276,-2.733,1.117,-0.312,0.885,-0.589,-0.516,-0.092,1,0
-0.507,-2.082,0.089,1.828,1.014,-0.308,0.733,1.038,0.532,1.097,1,0
0.571,1.425,-1.198,1.524,-0.939,0.449,-0.996,-1.931,-0.621,-1.269,1,0
1.293,-2.3,-0.546,0.115,-0.012,0.318,-0.862,-0.04,0.017,-0.309,1,0
0.103,0.513,0.477,-0.66,0.724,0.805,-1.337,1.22,0.288,-1.601,1,0
-1.252,0.261,2.202,-0.926,0.045,-0.576,1.184,-0.071,-1.033,-1.765,1,0
0.121,-0.976,-0.045,-1.43,0.237,0.214,-1.607,-0.364,0.551,-0.486,1,0
0.604,0.338,0.08,0.436,0.772,2.045,-0.156,0.521,1.738,-0.974,1,0
0.433,-0.569,-0.223,0.83,1.226,-0.349,-0.429,0.737,0.73,0.826,1,0
-0.669,0.399,0.258,0.758,0.89,0.41,0.749,-0.236,0.358,-1.693,1,0
0.645,0.058,-1.104,-2.213,0.738,0.359,1.946,-0.699,-0.533,-0.169,1,0
-1.439,-0.389,0.545,0.964,-0.394,0.029,-0.27,-0.047,-0.711,0.611,1,0
1.457,-0.348,0.303,-1.234,1.075,-0.843,0.012,0.934,-0.516,-0.866,1,0
0.226,-0.419,1.26,-1.507,-0.062,0.342,0.437,1.126,0.643,1.114,1,0
-1.254,-0.18,-0.316,0.471,1.942,0.905,2.004,-0.013,1.01,-0.065,1,0
0.59,-1.365,-1.193,-0.474,-0.987,-1.042,-0.235,0.121,0.338,-1.977,1,0
