-0.378,-0.378,-1.064,-1.601,-0.108,-1.178,-0.723,1.566,-1.854,0.621,1,0
0.5,0.5,0.826,-1.035,-0.14,-0.755,1.91,0.764,-1.342,-0.597,1,0
-0.296,1.59,-0.296,-0.34,1.949,0.021,0.367,-1.962,0.784,0.374,1,0
-0.803,-0.803,-0.468,1.112,0.523,-0.835,-1.659,-1.773,-1.016,0.939,1,0
0.36,0.36,-0.176,1.162,0.436,0.418,-1.576,-0.377,-2.676,-0.727,1,0
-1.156,0.717,-1.156,0.558,0.928,-1.373,-0.405,2.043,-0.326,-0.317,1,0
-0.802,-0.802,0.486,-0.829,-0.034,0.085,1.022,0.547,-0.378,-0.162,1,0
0.171,1.376,0.171,1.174,0.173,0.172,-1.735,1.828,-0.904,0.21,1,0
-0.503,-0.503,-1.505,0.768,2.095,0.206,-1.792,0.233,0.384,0.788,1,0
2.499,1.521,2.499,-1.979,-0.182,-0.433,0.409,0.015,-0.628,-1.038,1,0
0.151,0.151,1.175,1.163,1.67,-0.657,0.376,-1.391,-0.134,-0.242,1,0
0.213,0.213,-0.085,0.602,-1.016,0.927,1.572,0.751,1.338,0.779,1,0
0.079,0.079,0.095,2.052,0.556,-0.474,2.452,0.589,-0.95,-1.116,1,0
-0.837,-0.837,0.986,1.319,2.077,0.268,0.301,1.029,-1.937,0.264,1,0
-0.562,-0.562,-1.204,1.486,0.162,0.272,-0.992,1.44,-0.402,-0.92,1,0
-2.181,0.793,-2.181,0.619,-0.285,-2.72,-0.336,-0.758,1.359,0.506,1,0
-1.325,-1.325,1.401,-1.187,1.044,-0.903,-1.894,-0.861,-0.136,1.064,1,0
-0.479,-0.479,1.149,-0.054,1.433,1.276,0.12,-0.868,-0.716,-1.256,1,0
-0.781,0.903,-0.781,-0.521,-1.918,0.08,0.492,0.634,2.172,-0.214,1,0
0.302,0.906,0.302,0.508,-0.624,0.231,-1.575,-1.28,-1.376,0.241,1,0
1.792,0.864,1.792,0.817,-0.07,1.468,0.149,1.888,-0.222,-1.393,1,0
-0.855,-0.855,1.899,-0.88,-1.823,-1.358,0.857,-0.181,-1.223,-0.532,1,0
0.045,0.045,0.45,-0.348,-1.194,0.475,0.612,0.458,-0.842,-0.816,1,0
-0.517,-0.517,-0.557,2.597,0.543,0.501,-0.844,-0.442,-0.359,1.437,1,0
0.246,0.246,-1.535,-0.854,-0.293,0.022,0.417,-0.885,-0.244,0.082,1,0
-1.39,-1.39,0.879,-1.251,-0.938,-0.237,0.393,-0.112,-0.894,0.797,1,0
-0.679,-0.679,-0.18,1.08,1.467,-0.362,-1.178,-0.036,-0.76,-1.484,1,0
0.363,0.363,-1.212,0.235,0.334,0.241,2.279,-0.594,0.113,0.278,1,0
0.213,0.213,-0.878,-0.263,-0.126,-0.492,0.487,-0.181,0.382,1.709,1,0
-0.507,-0.507,-0.062,0.365,-0.169,0.112,-0.023,0.356,0.116,1.51,1,0
-0.856,-0.856,-0.53,0.069,1.441,-0.321,0.678,0.957,-1.066,-1.258,1,0
-0.269,-0.269,-1.189,-0.548,-0.335,0.694,0.264,-0.594,-1.435,-0.042,1,0
-0.696,-0.696,0.024,0.306,-1.029,0.959,-0.257,0.027,-0.68,-2.117,1,0
-0.887,-0.887,1.065,1.555,-0.799,1.481,1.489,1.208,0.333,0.594,1,0
0.266,0.266,0.312,-0.071,-2.333,0.131,-0.989,0.332,0.131,-0.968,1,0
0.289,0.289,0.528,-0.51,-0.56,1.264,-1.695,-0.749,-1.155,-0.127,1,0
0.468,2.18,0.468,0.218,1.643,-1.787,0.791,-0.651,-0.292,-0.429,1,0
-2.051,2.013,-2.051,1.353,-0.65,1.014,0.086,0.568,-0.798,0.489,1,0
0.022,0.022,0.758,-1.753,-0.254,-0.227,-0.244,-1.264,-0.54,-0.23,1,0
-1.027,-1.027,0.521,0.305,0.364,0.723,-0.395,0.329,1.092,0.746,1,0
-0.173,-0.173,-1.406,0.346,-0.354,-1.317,0.344,-0.338,-0.857,-0.298,1,0
-0.643,-0.643,-0.392,0.496,-0.966,0.663,-0.979,0.668,-0.059,1.19,1,0
-0.221,0.792,-0.221,-0.139,-0.163,-0.737,-1.89,-0.122,0.868,-0.642,1,0
-2.69,-2.69,-0.821,-0.564,0.167,0.445,0.077,-1.593,-0.208,-0.161,1,0
-1.161,-1.161,0.849,-1.178,0.975,1.682,-1.832,-0.188,-0.445,0.559,1,0
0.201,0.201,-0.291,1.186,-1.956,0.096,-0.819,1.158,-0.587,1.094,1,0
0.281,0.281,1.649,0.192,-0.155,-0.047,-0.214,-1.164,-0.218,0.412,1,0
0.118,0.812,0.118,0.861,-0.156,-0.506,0.427,0.261,0.602,-0.863,1,0
-0.448,-0.448,-0.451,-0.411,-0.921,-1.755,0.036,0.713,-0.855,0.36,1,0
-1.578,0.68,-1.578,-2.05,0.385,-0.156,0.001,-0.63,1.533,-0.358,1,0
0.319,0.596,0.319,0.623,-0.549,0.112,1.377,0.216,-0.264,2.071,1,0
-0.001,-0.001,-0.073,-0.675,0.872,1.461,0.116,-0.105,-0.448,0.828,1,0
-1.602,-1.602,0.586,-0.904,-0.681,-0.016,0.545,-1.951,-0.504,0.215,1,0
1.158,0.657,1.158,0.524,-0.467,-1.087,1.355,-1.147,-0.272,-0.714,1,0
-0.625,-0.625,-0.663,-0.229,0.084,0.483,1.974,0.085,1.332,0.622,1,0
-0.684,-0.684,1.475,-0.818,-0.624,1.016,2.618,-0.429,0.09,-0.693,1,0
0.188,0.188,-0.022,-0.255,-0.967,0.363,-0.062,-0.127,-0.247,-0.167,1,0
0.179,0.179,-0.305,-1.283,0.013,1.388,2.08,-1.242,-1.546,0.836,1,0
-0.328,-0.328,-0.121,0.718,-2.031,0.683,0.717,0.869,0.493,0.633,1,0
0.329,0.329,0.169,0.719,-1.127,0.431,0.443,0.863,0.07,-0.34,1,0
-0.655,-0.655,0.821,-0.878,0.948,-0.566,-0.942,-0.447,1.623,-0.317,1,0
0.478,0.478,0.306,-0.581,-0.657,-0.916,-0.652,0.203,-2.951,0.509,1,0
-1.695,-1.695,-0.615,0.636,-1.164,0.156,-0.813,0.624,0.496,0.254,1,0
-1.776,-1.776,-1.619,-0.382,-1.293,-1.01,1.29,0.702,-0.254,0.533,1,0
-1.243,1.068,-1.243,-0.731,-0.112,-0.217,0.349,-0.704,-0.566,0.113,1,0
0.946,0.693,0.946,0.113,-1.408,-1.351,-0.242,-0.441,1.063,0.701,1,0
-0.055,1.722,-0.055,0.544,-3.018,0.781,0.426,0,-0.394,-0.146,1,0
-0.425,0.908,-0.425,0.903,-1.261,0.266,-0.123,0.256,1.337,0.35,1,0
-0.238,-0.238,1.392,0.583,0.634,-0.758,-1.16,-0.016,-2.159,-0.923,1,0
-1.608,-1.608,-0.63,1.856,-2.202,1.087,0.062,-0.709,-1.035,-0.19,1,0
0.032,2.065,0.032,1.604,-0.057,0.235,-1.369,-0.254,-0.816,0.285,1,0
-1.914,-1.914,0.538,-0.361,0.907,0.166,0.96,-1.971,-0.243,-2.37,1,0
0.076,0.076,-0.556,-0.377,0.246,-0.269,1.135,0.133,0.996,-2.09,1,0
0.344,0.344,0.267,-0.323,-2.541,1.528,-0.555,-0.608,0.456,-1.142,1,0
-1.63,-1.63,-1.1,0.829,-0.424,0.146,-1.321,-0.804,-0.678,1.948,1,0
0.327,0.327,0.914,0.6,0.181,0.902,1.994,-0.659,0.363,-0.917,1,0
1.386,0.74,1.386,0.97,0.524,-0.632,0.042,-0.23,-0.532,-0.027,1,0
-0.788,-0.788,-0.27,0.429,0.025,-0.663,-0.276,-0.166,0.493,0.287,1,0
-1.191,-1.191,-0.801,-0.445,-0.612,-0.225,0.487,0.52,0.057,0.517,1,0
-0.795,-0.795,-0.244,0.193,-0.011,0.602,-0.859,-0.245,-1.565,1.148,1,0
-1.59,-1.59,0.487,-1.123,0.207,0.241,-0.894,0.953,0.806,-0.715,1,0
-0.079,-0.079,-1.588,0.82,-0.758,1.089,0.86,0.188,-0.676,-0.94,1,0
0.387,0.387,-2.936,-0.854,1.288,0.584,0.168,0.373,1.251,2.848,1,0
-2.292,-2.292,1.244,1.761,0.722,2.042,1.486,-0.282,0.055,1.319,1,0
-0.132,-0.132,-0.477,0.295,0.193,-1.449,0.128,0.524,0.41,-0.216,1,0
-0.585,0.537,-0.585,-0.606,-0.739,0.825,-1.297,0.509,0.046,-0.383,1,0
-0.764,-0.764,-0.874,1.601,2.318,-1.741,2.213,-1.378,1.142,1.996,1,0
0.469,0.469,0.373,-0.503,0.263,1.836,0.854,1.376,1.06,-0.726,1,0
-1.096,-1.096,1.665,0.141,0.504,1.357,0.632,-1.229,0.292,-1.197,1,0
0.058,0.058,1.896,-0.375,-0.843,0.474,-0.025,-0.667,0.553,0.837,1,0
-0.088,0.643,-0.088,0.568,-0.567,-0.003,-1.685,-0.096,-1.949,1.374,1,0
0.116,0.535,0.116,-0.271,0.932,0.823,0.518,1.605,-0.966,-0.244,1,0
0.103,0.103,-0.338,-0.296,1.176,-0.742,1.789,0.973,0.185,-0.419,1,0
1.195,1.678,1.195,0.455,0.531,0.636,1.605,-0.463,0.056,0.082,1,0
-0.033,-0.033,-0.476,-0.41,-0.835,0.099,1.913,0.714,0.159,0.496,1,0
-0.589,-0.589,0.403,-0.05,-2.2,-0.337,1.172,1.306,0.691,-0.416,1,0
-0.597,1.029,-0.597,0.135,-0.03,0.964,-1.075,-1.133,0.119,-1.022,1,0
-0.825,-0.825,0.308,0.58,0.609,1.834,0.398,-0.713,-1.202,-0.797,1,0
