superpc,0.005,0,0,0.21882951653944,34,0,0,0
dnn,0.005,0,0,0.15625,38,0,0.003,0.014
qrf,0.185,0,0,0.953237410071942,37,0.313,0.56,0.774
relaxo,0.171,0,0,0.921348314606741,37,0.485,0.601,0.813
krlsPoly,0.051,0,0.0249150622876557,0.545454545454546,37,0.111,0.167,0.225
WM,0.115,0,0.0620620620620621,0.708,35,0.221,0.253,0.359
ctree,0.199,0,0.166035546994703,1,26,0.301,0.462,0.55
rpart2,0.208,0,0.191067711708689,1,38,0.355,0.408,0.628
pcr,0.291,0,0.201834862385321,1,35,0.538,0.772,0.91
rpart,0.197,0,0.208320787800429,1,38,0.363,0.466,0.562
evtree,0.202,0,0.216955266955267,0.851,38,0.328,0.473,0.573
rpart1SE,0.227,0,0.226883116883117,1,38,0.413,0.543,0.663
ctree2,0.23,0,0.22877358490566,1,23,0.389,0.464,0.612
BstLm,0.226,0,0.248618947373194,0.997,38,0.364,0.509,0.757
xgbTree,0.212,0,0.277312977099237,0.750410509031199,38,0.443,0.531,0.647
knn,0.206,0,0.301966292134831,0.67,37,0.425,0.489,0.574
kknn,0.221,0,0.309693546669764,0.752066115702479,36,0.396,0.467,0.545
gbm,0.308,0,0.332569974554707,0.951417004048583,38,0.635,0.698,0.783
SBC,0.241,0,0.339721254355401,0.749700598802395,25,0.452,0.574,0.674
elm,0.362,0,0.370699223085461,1,37,0.745,0.951,1
svmLinear3,0.309,0,0.379972829612119,0.912103746397695,34,0.613,0.696,0.771
kernelpls,0.399,0,0.39511653718091,1,35,0.856,0.961,1
simpls,0.393,0,0.402551948051948,1,36,0.868,0.95,1
icr,0.386,0,0.412513433975151,1,36,0.691,0.949,1
glm,0.389,0,0.414796983758701,1,36,0.796,0.951,1
lm,0.392,0,0.414796983758701,1,36,0.838,0.951,1
bayesglm,0.376,0,0.419376590330789,1,38,0.703,0.95,1
ridge,0.386,0,0.422391857506361,1,37,0.843,0.952,0.999
widekernelpls,0.398,0,0.445799303944316,1,36,0.868,0.951,0.998
treebag,0.312,0,0.45163328078969,0.894736842105263,38,0.662,0.694,0.828
