avNNet, Wed Nov 08 13:26:06 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
bagEarth, Wed Nov 08 13:27:46 2017, 0, just random, c(100, 34, 0, 0, 0, 0, 0, 0, 0)
bagEarthGCV, Wed Nov 08 13:28:00 2017, 0, just random, c(100, 80.4, 68.6, 57.1, 42.4, 19.2, 6.2, 0.6, 0)
bartMachine, Wed Nov 08 14:49:17 2017, 0, just random, c(98.4, 13.7, 100, 78.1, 0, 39.3, 7.7, 56.7, 4.2)
bayesglm, Wed Nov 08 14:49:20 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
blasso, Wed Nov 08 14:49:26 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
blassoAveraged, Wed Nov 08 14:49:31 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
bridge, Wed Nov 08 14:49:35 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
BstLm, Wed Nov 08 14:52:32 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
cforest, Wed Nov 08 14:52:42 2017, 0, just random, c(57.2, 0, 48.5, 62.8, 100, 64.9, 65.4, 64.6, 61.9)
ctree, Wed Nov 08 14:52:49 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
ctree2, Wed Nov 08 14:52:56 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
cubist, Wed Nov 08 14:53:32 2017, 0, just random, c(NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)
dnn, Wed Nov 08 14:53:40 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
earth, Wed Nov 08 14:53:44 2017, 0, just random, c(12.7, 12.7, 100, 0, 0, 0, 0, 0, 0)
elm, Wed Nov 08 14:53:48 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
enet, Wed Nov 08 14:53:53 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
evtree, Wed Nov 08 14:57:13 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
extraTrees, Wed Nov 08 14:58:14 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
foba, Wed Nov 08 14:58:24 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
gamboost, Wed Nov 08 14:59:23 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
gamSpline, Wed Nov 08 14:59:44 2017, 0, just random, c(86.7, 90.4, 82.5, 95.6, 81.4, 83.8, 100, 7.3, 0)
gbm, Wed Nov 08 15:00:35 2017, 0, just random, c(0, 44.2, 100, 78.9, 46.1, 31, 74, 6.1, 23.2)
gcvEarth, Wed Nov 08 15:02:51 2017, 0, just random, c(NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)
glm, Wed Nov 08 15:02:53 2017, 0, just random, c(14.8, 41.9, 37, 9.1, 100, 73.6, 11.8, 72.9, 0)
glm.nb, Wed Nov 08 15:02:56 2017, 0.003, just random, c(33.7, 15.5, 26.2, 20.5, 88.9, 100, 0, 82.6, 28.4)
glmboost, Wed Nov 08 15:03:08 2017, 0, just random, c(100, 47.1, 24.3, 0, 0, 0, 0, 0, 0)
glmnet, Wed Nov 08 15:03:15 2017, 0, just random, c(NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)
glmStepAIC, Wed Nov 08 15:05:31 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
icr, Wed Nov 08 15:05:41 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
kernelpls, Wed Nov 08 15:05:44 2017, 0, just random, c(0, 61.4, 64.1, 25.3, 100, 74.4, 18.8, 66.5, 17.5)
kknn, Wed Nov 08 15:05:53 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
knn, Wed Nov 08 15:05:57 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
krlsPoly, Wed Nov 08 15:06:02 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
krlsRadial, Wed Nov 08 15:06:11 2017, 0.012, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
lars, Wed Nov 08 15:06:14 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
lars2, Wed Nov 08 15:06:17 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
lasso, Wed Nov 08 15:06:20 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
leapBackward, Wed Nov 08 15:06:23 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
leapForward, Wed Nov 08 15:06:26 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
leapSeq, Wed Nov 08 15:06:29 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
lm, Wed Nov 08 15:06:31 2017, 0, just random, c(14.8, 41.9, 37, 9.1, 100, 73.6, 11.8, 72.9, 0)
lmStepAIC, Wed Nov 08 15:06:35 2017, 0, just random, c(5.9, 0, 93.4, 93.7, 30.4, 94.8, 38.2, 100, 65.7)
nnet, Wed Nov 08 15:07:45 2017, 0, just random, c(0, 60.4, 62.7, 22, 100, 74, 18.1, 67.2, 16.2)
parRF, Wed Nov 08 15:08:06 2017, 0, just random, Failed
