basic latent features,14,3,0,0.214285714285714
bm C1 ^ .5,13,3,0,0.230769230769231
bm log(C1),13,3,0,0.230769230769231
poly C1 t C2,13,3,0,0.230769230769231
mean subtraction in each row,13,3,0,0.230769230769231
rescale isotonic addition,13,3,0,0.230769230769231
rescale isotonic addition ran bin,13,3,0,0.230769230769231
noise in predictors,13,3,0,0.230769230769231
colinerity unnecessary,13,3,0,0.230769230769231
colinerity middle is correct,13,3,0,0.230769230769231
Spread thinly,13,3,0,0.230769230769231
sparsity 0,13,3,0,0.230769230769231
sparsity 20,13,3,0,0.230769230769231
composite 1,105,24,5,0.276190476190476
composite 2,105,24,5,0.276190476190476
poly C1 ^ C2,105,26,5,0.295238095238095
ifs 1 & -1 on C1,105,26,5,0.295238095238095
ifs C2 & -C2 on C1,105,26,5,0.295238095238095
ifs C2+C3 & C4+C5 on C1,105,26,5,0.295238095238095
ifs smooth -C2-C3&C2+C3 onC1,105,26,5,0.295238095238095
ifs -C2-C3 & C2+C3 on C1,105,26,5,0.295238095238095
ifs C1 & C2 on C1,105,26,5,0.295238095238095
ifs C2 & C3t2 on C4g1.5,105,26,5,0.295238095238095
ifs nested 2 layer,105,26,5,0.295238095238095
rescale 4 poly,105,26,5,0.295238095238095
composite complete,105,26,5,0.295238095238095
poly C1 t C2 t C3,105,27,5,0.304761904761905
ifs C1&C2 on random,105,27,5,0.304761904761905
outliers,105,27,5,0.304761904761905
bm C1 ^ 2,13,4,0,0.307692307692308
bm 1dC1,13,4,0,0.307692307692308
bm sin(C2),13,4,0,0.307692307692308
poly C1 t C2 t C3^1d3,13,4,0,0.307692307692308
median subtraction in each row,13,4,0,0.307692307692308
quantilization,13,4,0,0.307692307692308
bm C1 ^ -2,105,28,5,0.314285714285714
needles in haystack,13,5,0,0.384615384615385
needles hay noise,13,5,0,0.384615384615385
sparsity NA,13,10,1,0.846153846153846
random,3,3,0,1
