dnn,0.011,0,0,0.66,56,0,0.001,0.034
qrf,0.171,0,0,1,56,0.222,0.457,0.719
relaxo,0.201,0,0,1,56,0.398,0.52,0.934
xgbTree,0.169,0,0.0236293986293986,0.860824742268041,56,0.36,0.442,0.631
elm,0.259,0,0.0932561547479484,1,56,0.503,0.614,0.985
ctree2,0.227,0,0.16623318038872,1,56,0.424,0.556,0.623
icr,0.292,0,0.17,1,56,0.496,0.809,0.999
gbm,0.251,0,0.194092092092092,0.995,52,0.545,0.642,0.742
ctree,0.235,0,0.196007863992837,1,56,0.448,0.55,0.625
svmLinear3,0.249,0,0.201560913705584,0.971758664955071,56,0.526,0.644,0.932
knn,0.188,0,0.207724050581193,0.8,56,0.313,0.429,0.591
pcr,0.279,0,0.221134222919937,1,56,0.442,0.779,0.984
glm.nb,0.282,0,0.229826353421859,1,25,0.5,0.746,0.907
rpart,0.272,0,0.265257075866689,1,56,0.466,0.613,0.68
kknn,0.234,0,0.273166666666667,0.79639175257732,56,0.403,0.589,0.661
BstLm,0.309,0,0.289166905307369,1,56,0.559,0.732,0.974
evtree,0.231,0,0.290967913242775,1,56,0.389,0.538,0.673
lars2,0.298,0,0.295010834236186,1,36,0.588,0.639,0.979
pcaNNet,0.299,0,0.304446501532176,0.964,56,0.578,0.769,0.891
rpart2,0.269,0,0.304900497512438,1,56,0.479,0.606,0.664
leapForward,0.326,0,0.327546296296296,1,55,0.533,0.852,0.992
rpart1SE,0.271,0,0.332731707317073,1,56,0.464,0.601,0.657
avNNe,0.335,0.335,0.335,0.335,1,0.335,0.335,0.335
glm,0.337,0,0.339,1,56,0.576,0.924,1
lm,0.337,0,0.339,1,56,0.576,0.924,1
simpls,0.336,0,0.339,1,56,0.588,0.926,0.999
kernelpls,0.34,0,0.3415,1,56,0.619,0.924,1
leapSeq,0.329,0,0.343889490790899,1,54,0.572,0.832,0.999
glmnet,0.33,0,0.348,0.992638036809816,56,0.633,0.799,0.963
glmboost,0.332,0,0.3525,1,56,0.563,0.826,0.998
leapBackward,0.323,0,0.353,1,54,0.551,0.836,0.999
avNNet,0.332,0,0.35421395313861,0.951,56,0.604,0.806,0.909
widekernelpls,0.34,0,0.355375,1,56,0.586,0.924,0.993
bayesglm,0.339,0,0.365,1,56,0.576,0.924,1
lars,0.332,0,0.3755,1,56,0.605,0.748,0.903
cforest,0.302,0,0.37779089738085,0.981,56,0.538,0.655,0.773
gcvEarth,0.416,0,0.385433595160708,1,56,0.902,0.964,0.988
msaenet,0.353,0,0.385787037037037,1,28,0.648,0.812,0.994
nnet,0.344,0,0.397913472810894,1,56,0.673,0.804,0.945
glmStepAIC,0.357,0,0.413589552238806,1,56,0.607,0.926,1
lmStepAIC,0.357,0,0.413589552238806,1,56,0.607,0.926,1
treebag,0.344,0,0.4175,0.997,56,0.613,0.714,0.812
foba,0.351,0,0.4185,1,52,0.629,0.917,0.997
bagEarthGCV,0.414,0,0.439583333333333,1,56,0.915,0.945,0.98
gamSpline,0.399,0,0.464039179104478,1,56,0.858,0.96,1
svmLinear2,0.351,0,0.472879979570991,0.98159509202454,56,0.673,0.754,0.938
ranger,0.397,0,0.477,0.967,56,0.736,0.788,0.891
ppr,0.43,0,0.486582711442786,1,56,0.945,0.98,1
rf,0.391,0,0.486781094527363,0.982,56,0.717,0.781,0.899
RRFglobal,0.405,0,0.4875,0.985,56,0.719,0.8,0.891
RRF,0.414,0,0.505832449628844,0.998,51,0.74,0.832,0.903
Rborist,0.413,0,0.50980612244898,0.997,56,0.761,0.831,0.938
parRF,0.385,0,0.515597014925373,0.996,56,0.683,0.776,0.898
xgbLinear,0.451,0,0.532650555338505,1,56,0.825,0.95,0.972
earth,0.474,0,0.629719223344007,1,56,0.886,0.939,0.972
bagEarth,0.514,0,0.741,0.979,56,0.876,0.937,0.96
cubist,0.577,0,0.911002553626149,1,56,0.998,1,1
