1.235,2.161,1.235,-0.809,-1.496,0.372,0.514,0.38,1.021,0.195,1,0
0.318,1.154,0.318,-0.338,-0.731,1.091,0.571,0.956,1.108,-0.078,1,0
0.66,0.66,1.49,0.119,1.44,0.01,-0.386,0.189,-0.784,1.179,1,0
-0.237,0.051,-0.237,0.87,-0.065,-0.454,-2.072,-0.404,2.595,0.845,1,0
1.729,1.729,0.088,0.17,-0.255,-1.546,-0.207,-0.592,-0.572,-0.808,1,0
0.601,0.601,0.911,-1.437,-1.457,2.019,-2.2,0.567,1.176,0.93,1,0
0.338,0.338,0.186,-0.629,-0.294,0.679,-0.377,0.872,-0.739,0.496,1,0
-1.037,-1.037,-0.391,0.306,0.326,-1.003,-0.135,0.481,-1.697,-0.158,1,0
0.278,0.278,1.583,-0.703,-0.842,0.73,-1.651,-0.85,1.177,-0.758,1,0
-1.402,-1.402,-0.096,0.634,0.641,1.396,1.358,-0.567,-0.23,-1.734,1,0
-0.423,-0.423,1.181,0.488,0.545,0.15,-0.64,-0.381,0.297,-1.238,1,0
0.249,0.249,-0.563,-0.802,-1.144,-1.503,-0.377,0.883,-0.465,-0.034,1,0
-1.002,-1.002,-0.095,2.02,-0.707,0.528,-0.308,0.071,0.585,0.011,1,0
1.139,1.139,-1.163,-0.516,-1.117,1.646,-0.209,-0.199,0.046,0.248,1,0
-1.172,0.031,-1.172,0.487,-0.94,-1.03,-0.023,0.894,-1.201,1.332,1,0
-1.204,-1.204,0.283,0.812,1.536,-0.54,0.354,0.787,0.118,0.06,1,0
-1.449,-1.449,-0.068,-0.215,0.37,0.351,0.348,-0.828,0.809,0.162,1,0
0.308,-0.037,0.308,0.75,-0.283,0.283,-0.968,1.606,0.399,0.749,1,0
1.281,-1.893,1.281,0.374,1.829,1.142,-0.686,-2.307,-0.911,-0.368,1,0
-0.126,-0.126,-1.537,1.478,0.06,0.248,0.771,0.152,0.096,1.107,1,0
1.621,1.621,0.122,-0.562,-1.229,-0.562,0.186,-0.628,-0.558,1.173,1,0
-0.229,-0.229,1.209,2.229,1.091,2.252,-1.212,0.156,-0.59,-1.901,1,0
-0.308,-0.308,1.279,0.832,0.618,-1.63,0.199,-1.135,-0.259,-0.789,1,0
1.271,1.271,1.31,0.222,2.463,0.95,1.204,0.332,0.219,0.744,1,0
1.057,1.057,-1.689,-0.323,-0.25,0.687,-0.196,-0.326,-1.714,1.315,1,0
1.785,1.785,-2.746,0.173,1.703,-1.556,0.247,-0.589,-1.027,-1.029,1,0
-0.983,-0.983,0.109,-1.22,0.634,-0.375,1.512,1.125,-1.888,-1.905,1,0
1.232,1.232,1.204,0.726,0.507,-0.46,1.365,-1.138,-1.359,-0.311,1,0
-1.007,1.374,-1.007,-0.762,-1.793,-1.343,1.059,1.202,-0.924,2.304,1,0
-2.369,0.601,-2.369,0.636,-0.834,1.22,1.517,-1.987,0.129,1.001,1,0
-0.641,-0.641,0.476,-0.727,-2.657,0.082,-1.335,0.494,1.53,0.262,1,0
-0.346,-0.346,-1.822,-0.142,1.441,0.27,-1.548,-0.297,0.201,0.906,1,0
-0.603,-0.093,-0.603,-1.477,0.354,-0.5,-0.093,-1.026,1.872,0.568,1,0
0.929,0.929,-0.165,-2.544,0.509,0.244,-0.836,-0.204,0.208,0.661,1,0
0.419,0.419,-0.368,-1.107,0.852,0.508,-1.881,1.016,-0.593,0.249,1,0
-1.002,-1.002,0.866,1.296,1.032,1.44,1.522,1.471,1.094,-0.071,1,0
-0.453,-0.613,-0.453,-1.099,0.262,-0.985,-0.571,-1.502,0.567,-0.57,1,0
-0.357,-0.357,-0.937,0.28,-1.816,0.971,-1.417,-0.293,0.748,0.11,1,0
0.448,0.448,0.051,0.101,-0.116,0.5,0.514,1.126,0.645,-0.583,1,0
-1.01,-1.01,1.079,0.445,0.559,-1.373,1.61,-0.924,-3.304,-1.363,1,0
1.147,-0.481,1.147,0.375,-0.342,0.515,0.609,1.448,-0.674,0.364,1,0
0.739,0.739,-1.289,0.045,0.372,-1.016,-0.184,-1.815,0.387,-0.337,1,0
-0.748,-0.748,1.44,0.026,0.392,1.426,-0.936,1.239,-0.96,-0.664,1,0
-2.051,-1.559,-2.051,-0.34,-0.232,0.83,-0.256,-1.112,-0.036,-0.747,1,0
0.015,0.015,1.649,0.759,-0.22,0.409,-0.261,0.779,-0.585,0.35,1,0
-0.025,-0.025,0.771,2.072,-0.928,-0.542,0.453,1.042,0.659,-1.229,1,0
0.408,0.408,0.624,0.741,0.795,-0.09,-1.843,1.066,0.357,0.701,1,0
-1.111,-1.111,-0.776,-0.467,-0.962,0.818,-1.073,0.452,-1.527,0.515,1,0
-1.45,-1.45,-1.03,-0.01,-0.247,1.094,-0.04,-0.33,0.929,1.112,1,0
0.261,0.261,-0.829,0.993,1.634,0.832,0.113,-0.708,2.499,-1.551,1,0
0.434,0.434,-0.06,-1.167,0.342,0.203,-0.637,0.201,-1.378,-1.262,1,0
-0.125,-0.125,1.037,0.903,1.539,-1.306,-0.3,1.43,-0.099,-0.652,1,0
1.017,1.017,0.012,1.171,0.28,-1.654,-1.941,0.424,-0.306,1.211,1,0
0.585,0.585,0.258,-0.292,0.348,-1.894,-1.698,-0.929,1.29,1.656,1,0
-1.27,-1.27,-0.574,1.753,-0.691,0.078,-0.134,-0.049,0.582,0.72,1,0
-0.816,-0.816,-0.403,0.433,1.178,0.74,-0.638,-0.519,0.609,0.832,1,0
0.808,0.734,0.808,-1.636,-0.348,-1.218,1.7,-0.394,0.726,-0.177,1,0
1.402,2.333,1.402,-1.107,0.771,-0.52,-1.08,2.121,0.117,1.83,1,0
-0.571,1.375,-0.571,-0.453,-1.647,0.384,0.455,-1.048,-0.083,1.431,1,0
-0.216,-0.216,1.153,-0.689,-0.691,0.423,-0.101,0.696,0.912,0.104,1,0
0.125,0.125,-1.918,2.659,-0.863,-0.39,1.204,1.521,0.268,-1.498,1,0
0.649,0.649,1.315,0.305,-0.809,-0.442,-1.232,-0.779,-0.326,1.234,1,0
1.715,-1.23,1.715,-0.009,1.032,0.836,-1.018,0.951,1.795,0.705,1,0
-0.352,-0.352,0.86,0.84,-0.244,-2.734,-0.352,-2.573,0.478,-1.117,1,0
1.603,1.603,1.669,0.391,-0.025,-0.278,1.159,0.879,0.969,-0.035,1,0
-0.087,-0.087,0.457,0.873,1.402,1.666,-0.456,0.921,0.602,0.853,1,0
-0.866,-1.064,-0.866,-0.19,-1.025,-0.017,-0.356,0.868,-1.906,0.03,1,0
-0.834,-0.834,0.402,-0.215,0.431,-0.524,0.699,0.641,-0.828,-0.485,1,0
-2.382,-0.35,-2.382,-1.896,-1.147,-0.983,-0.497,0.4,-1.714,-0.148,1,0
1.322,0.266,1.322,2.263,1.105,0.666,1.16,-0.475,-1.273,0.332,1,0
-0.176,-0.176,0.34,-0.05,-0.593,0.695,0.649,1.238,-0.647,-1.187,1,0
0.028,0.54,0.028,1.285,0.388,-1.598,1.41,-0.501,-0.363,-1.016,1,0
-0.182,-0.182,0.081,1.235,-0.148,0.014,-0.838,-0.35,0.403,0.521,1,0
0.147,0.147,1.258,-2.447,0.823,1.202,1.814,-1.195,1.867,-0.974,1,0
0.977,0.98,0.977,-0.386,-1.886,0.087,0.548,0.944,-0.747,-0.713,1,0
0.958,0.958,-0.681,0.969,-0.138,0.28,-2.135,-2.216,0.967,0.398,1,0
-0.529,-0.05,-0.529,1.048,2.309,0.463,-0.536,1.51,-0.627,0.755,1,0
0.028,0.028,0.233,-0.534,-1.117,-0.064,-1.62,0.438,0.429,0.517,1,0
-0.44,-1.115,-0.44,2.023,1.496,-0.312,-1.905,1.974,-0.319,2.019,1,0
1.012,1.012,0.564,-0.21,0.692,0.603,-0.732,-1.118,-0.945,-0.735,1,0
-0.886,-0.886,0.764,1.932,0.401,1.007,-0.118,1.181,0.076,0.251,1,0
-0.313,0.545,-0.313,-0.234,0.454,-0.41,0.27,-2.507,0.804,1.301,1,0
-2.146,-2.146,2.126,0.142,-1.613,-0.814,0.405,-1.011,-1.56,-0.644,1,0
-0.684,1.755,-0.684,0.848,-1.191,-0.34,-0.509,2.385,0.243,-0.245,1,0
-1.473,-1.473,0.939,-0.44,-0.452,1.078,-0.353,0.776,-0.638,-1.872,1,0
1.82,0.107,1.82,1.209,-1.783,0.503,-0.886,-2.069,-0.838,0.98,1,0
0.707,0.707,-0.176,-0.351,-0.086,0.119,-0.869,-0.103,-2.102,-0.651,1,0
1.246,1.246,-0.204,1.805,-1.132,1.478,1.347,0.501,-0.331,-0.857,1,0
0.747,1.268,0.747,-0.89,-0.259,0.028,0.62,-1.648,0.487,-0.994,1,0
