lasso,2,2,2.45454545454545,5
gcvEarth,1,2,2.90789473684211,17
leapBackward,2,2,10.6447368421053,167
foba,3,4,7.72368421052632,64
enet,4,4,266.181818181818,5173
relaxo,4,5,10.9210526315789,119
earth,3,5,12.8051948051948,181
ctree2,6,7,24.2564102564103,374
kknn,6,8,28.3766233766234,468
nnet,5,11,10.9866666666667,16
gam,9,11.5,11,12
gbm,3,12,54.2405063291139,1056
pcaNNet,6,12.5,34.7051282051282,990
xgbLinear,12,22,26.4556962025316,76
RRF,13,34,126.857142857143,1940
cubist,26,42,187.379746835443,3137
gamboost,23,43,192.434210526316,3053
avNNet,15,46,44.8714285714286,68
avNNe,53,53,53,53
bam,49,58.5,56.5,60
extraTrees,18,63,251.306666666667,5896
SBC,21,74,142.631578947368,801
BstLm,130,181.5,181.131578947368,255
bartMachine,165,262,272.381578947368,584
randomGLM,1043,1043,1043,1043
,Inf,,,-Inf
glm.nb,Inf,,,-Inf
