pMAE,pRMSE,ocvRMSE,RMSEutrans,MAEutrans,date,algomodel,trgCol,transTarg,task,missing,append,transform,pc,expirament,RMSEofMean,hpGen,randomseed,time,validmethod,tuneLength,cvcount,ignrepeats,adaptivemin,bestTune,,,,,,,,,,,,
0.01,0.01,100,100,100,Wed Aug 02 16:37:25 2017,dummy,8,1,bac latent features,ignore,none,asis,1.127,random,333,53,adaptive_cv,16,5,2,2,19,0.0107744822639878,FALSE,,,,,,,,,,
-0.034,-0.04,0.871,0.821,0.627,Tue Mar 20 14:49:45 2018,avNNet,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,0.7886,random,318,100,cv,20,20,NA,5,15,7.03612997116333e-05,TRUE
Fail,Fail,Fail,Fail,Fail,Tue Mar 20 14:49:50 2018,bag,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,4
-0.628,-0.892,-1,1.49,0.987,Tue Mar 20 14:50:19 2018,bagEarthGCV,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,0.7886,random,318,29,cv,20,20,NA,5,1
-0.07,-0.121,0.798,0.884,0.649,Tue Mar 20 15:03:57 2018,bartMachine,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,0.7886,random,318,792,cv,20,20,NA,5,29,2.43657900602557,0.965789143578149,0.474458640441298,1.77309053833596
-0.088,-0.06,-1,0.836,0.66,Tue Mar 20 15:04:02 2018,bayesglm,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,0.7886,random,318,4,cv,20,20,NA,5,none
0.001,0.002,0.869,0.787,0.606,Tue Mar 20 15:04:44 2018,blasso,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,0.7886,random,318,41,cv,20,20,NA,5,0.397676462074742
0.002,0.002,-1,0.787,0.605,Tue Mar 20 15:05:25 2018,blassoAveraged,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,0.7886,random,318,41,cv,20,20,NA,5,none
-0.001,0,-1,0.788,0.607,Tue Mar 20 15:06:03 2018,bridge,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,0.7886,random,318,38,cv,20,20,NA,5,none
-0.048,-0.051,0.855,0.829,0.635,Tue Mar 20 15:11:57 2018,BstLm,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,0.7886,random,318,353,cv,20,20,NA,5,155,0.0588287195474841
-0.063,-0.056,0.842,0.833,0.645,Tue Mar 20 15:12:52 2018,cforest,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,0.7886,random,318,55,cv,20,20,NA,5,17
-0.206,-0.194,0.814,0.942,0.731,Tue Mar 20 15:13:13 2018,ctree,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,0.7886,random,318,21,cv,20,20,NA,5,0.51048939069733
-0.206,-0.194,0.814,0.942,0.731,Tue Mar 20 15:13:29 2018,ctree2,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,0.7886,random,318,15,cv,20,20,NA,5,2,0.11041094828397
-0.476,-0.598,0.797,1.26,0.895,Tue Mar 20 15:15:43 2018,cubist,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,0.7886,random,318,133,cv,20,20,NA,5,49,2
-0.133,-0.108,0.869,0.874,0.687,Tue Mar 20 15:16:04 2018,dnn,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,0.7886,random,318,21,cv,20,20,NA,5,15,9,9,0.669926290004514,0.132210388896056
-0.658,-0.973,0.839,1.56,1.01,Tue Mar 20 15:16:25 2018,earth,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,0.7886,random,318,20,cv,20,20,NA,5,3,1
-0.057,-0.065,0.828,0.839,0.641,Tue Mar 20 15:16:35 2018,elm,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,0.7886,random,318,9,cv,20,20,NA,5,8,radbas
-0.072,-0.05,0.85,0.828,0.65,Tue Mar 20 15:16:53 2018,enet,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,0.7886,random,318,17,cv,20,20,NA,5,0.572150277439505,6.34408299011491e-05
-0.133,-0.158,0.858,0.913,0.687,Tue Mar 20 15:25:15 2018,evtree,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,0.7886,random,318,502,cv,20,20,NA,5,1.25365920178592
-0.117,-0.21,0.772,0.954,0.678,Tue Mar 20 15:29:17 2018,extraTrees,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,0.7886,random,318,241,cv,20,20,NA,5,2,8
-0.115,-0.076,0.848,0.848,0.676,Tue Mar 20 15:29:24 2018,foba,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,0.7886,random,318,7,cv,20,20,NA,5,8,0.000567993182121369
Fail,Fail,Fail,Fail,Fail,Tue Mar 20 15:29:41 2018,gamboost,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,16
-0.231,-0.196,0.855,0.943,0.746,Tue Mar 20 15:32:20 2018,gamSpline,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,0.7886,random,318,159,cv,20,20,NA,5,1.98838231037371
Fail,Fail,Fail,Fail,Fail,Tue Mar 20 15:32:27 2018,gaussprLinear,1,2,4thbookercenterbooks,ignore,none,quantile,ACEREBOUT,rerecc20hp3cv,6
