pMAE,pRMSE,ocvRMSE,RMSEutrans,MAEutrans,date,algomodel,trgCol,transTarg,task,missing,append,transform,pc,expirament,RMSEofMean,hpGen,randomseed,time,validmethod,tuneLength,cvcount,ignrepeats,adaptivemin,bestTune,,,,,,,,,,,,
0.01,0.01,100,100,100,Wed Aug 02 16:37:25 2017,dummy,8,1,bac latent features,ignore,none,asis,1.127,random,333,53,adaptive_cv,16,5,2,2,19,0.0107744822639878,FALSE,,,,,,,,,,
0.011,0.041,-1,1.01,0.743,Sat Apr 14 18:12:45 2018,regr.bartMachine,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,nohyperparam,266,9,cv,20,20,NA,5
-0.007,-0.013,-1,1.06,0.756,Sat Apr 14 18:12:50 2018,regr.bcart,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,nohyperparam,266,3,cv,20,20,NA,5
-0.105,-0.069,-1,1.12,0.83,Sat Apr 14 18:13:22 2018,regr.blm,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,nohyperparam,266,31,cv,20,20,NA,5
0.025,-0.011,-1,1.06,0.732,Sat Apr 14 18:13:24 2018,regr.brnn,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,nohyperparam,266,1,cv,20,20,NA,5
-0.044,-0.06,-1,1.11,0.784,Sat Apr 14 18:13:27 2018,regr.bst,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,nohyperparam,266,2,cv,20,20,NA,5
-0.105,-0.069,-1,1.12,0.83,Sat Apr 14 18:14:02 2018,regr.btlm,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,nohyperparam,266,35,cv,20,20,NA,5
-0.013,-0.012,-1,1.06,0.761,Sat Apr 14 18:14:11 2018,regr.cforest,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,nohyperparam,266,6,cv,20,20,NA,5
Fail,Fail,Fail,Fail,PackageFail,Sat Apr 14 18:14:27 2018,regr.crs,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,16
-0.007,-0.013,-1,1.06,0.756,Sat Apr 14 18:14:28 2018,regr.ctree,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,nohyperparam,266,1,cv,20,20,NA,5
0.074,-0.07,-1,1.12,0.696,Sat Apr 14 18:14:30 2018,regr.cubist,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,nohyperparam,266,1,cv,20,20,NA,5
-0.007,-0.013,-1,1.06,0.756,Sat Apr 14 18:14:34 2018,regr.cvglmnet,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,nohyperparam,266,3,cv,20,20,NA,5
-0.093,-0.062,-1,1.12,0.821,Sat Apr 14 18:14:39 2018,regr.earth,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,nohyperparam,266,3,cv,20,20,NA,5
-0.005,-0.017,-1,1.07,0.755,Sat Apr 14 18:14:40 2018,regr.elmNN,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,nohyperparam,266,1,cv,20,20,NA,5
0.025,-0.072,-1,1.13,0.732,Sat Apr 14 18:14:47 2018,regr.evtree,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,nohyperparam,266,2,cv,20,20,NA,5
-0.043,-0.016,0.854,1.07,0.783,Sat Apr 14 18:26:10 2018,regr.extraTrees,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,random,266,683,cv,20,20,NA,5,1,23
-0.014,0.009,-1,1.04,0.761,Sat Apr 14 18:26:24 2018,regr.FDboost,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,nohyperparam,266,11,cv,20,20,NA,5
-0.007,-0.013,-1,1.06,0.756,Sat Apr 14 18:26:25 2018,regr.featureless,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,nohyperparam,266,1,cv,20,20,NA,5
-0.294,-0.219,-1,1.28,0.972,Sat Apr 14 18:26:29 2018,regr.fnn,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,nohyperparam,266,1,cv,20,20,NA,5
-0.044,-0.012,-1,1.06,0.784,Sat Apr 14 18:26:47 2018,regr.frbs,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,nohyperparam,266,16,cv,20,20,NA,5
-0.003,-0.018,-1,1.07,0.754,Sat Apr 14 18:26:57 2018,regr.gamboost,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,nohyperparam,266,7,cv,20,20,NA,5
-0.018,-0.023,-1,1.07,0.765,Sat Apr 14 18:26:58 2018,regr.gausspr,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,nohyperparam,266,1,cv,20,20,NA,5
-0.032,0.003,0.832,1.05,0.775,Sat Apr 14 18:27:54 2018,regr.gbm,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,random,266,55,cv,20,20,NA,5,10,9,0.212288346426329,17
-2.014,-3.204,-1,4.41,2.26,Sat Apr 14 18:27:58 2018,regr.glm,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,nohyperparam,266,3,cv,20,20,NA,5
-0.04,-0.042,0.848,1.09,0.781,Sat Apr 14 18:28:37 2018,regr.glmboost,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,random,266,36,cv,20,20,NA,5,18,0.146581006934866
-0.002,-0.008,0.852,1.06,0.753,Sat Apr 14 18:28:53 2018,regr.glmnet,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,random,266,16,cv,20,20,NA,5,0.00418194616213441,2.9485364770397
NA,NA,-1,NA,NA,Sat Apr 14 18:31:20 2018,regr.h2o.deeplearning,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,nohyperparam,266,146,cv,20,20,NA,5
NA,NA,-1,NA,NA,Sat Apr 14 18:33:41 2018,regr.h2o.gbm,1,2,4thbookrcentPCA,ignore,none,asis,ACEREBOUT,ffoldrecc20hp20cv,1,1.05,0.8389,nohyperparam,266,140,cv,20,20,NA,5
