12.247694320221 1 60 1 0 8450 NA NA 0 1 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 5.89024601804369 3.51165305763497 2003 2003 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 196 1 0 0 1 0 0 1 0 1 0 1 0 0 0 1 0 0 1 0 0 0 706 1 150 856 1 0 0 0 1 0 1 856 854 1710 0.609081370312796 0 1.93458798773664 0.510550352203536 2.79295539333918 0 1 0 5.04157615056222 1 0 NA NA 1 0 0 2003 0 1 0 2.32053316296656 548 0 1 0 1.09779311028728e+25 NA NA NA NA NA NA NA 1.93826687943136 2008 0 1 0 1 0
12.109010932687 2 20 1 0 9600 NA NA 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 5.17149602974468 4.6472241854935 1976 1976 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 978 1 284 1262 1 0 0 0 1 0 1 1262 0 1262 0 0.2454210950201 1.93458798773664 0 2.79295539333918 0 0 1 4.21096671821463 1 0.768747611779848 0 1 1 0 0 1976 0 1 0 2.32053316296656 460 0 1 298 0 NA NA NA NA NA NA NA 4.62592420219574 2007 0 1 0 1 0
12.3171666930358 3 60 1 0 11250 NA NA 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 5.89024601804369 3.51165305763497 2001 2002 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 162 1 0 0 1 0 0 1 0 1 0 1 0 0 1 0 0 0 1 0 0 0 486 1 434 920 1 0 0 0 1 0 1 920 866 1786 0.609081370312796 0 1.93458798773664 0.510550352203536 2.79295539333918 0 1 0 4.21096671821463 1 0.768747611779848 0 1 1 0 0 2001 0 1 0 2.32053316296656 608 0 1 0 177325323839379520 NA NA NA NA NA NA NA 7.83610361574802 2008 0 1 0 1 0
11.8493977015914 4 70 1 0 9550 NA NA 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 5.89024601804369 3.51165305763497 1915 1970 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 216 1 540 756 0 1 0 0 1 0 1 961 756 1717 0.609081370312796 0 0.983465235833403 0 2.79295539333918 0 1 0 4.65238286058703 1 0.768747611779848 1 0 0 0 1 1998 0 0 1 3.75921993431145 642 0 1 0 238850481378463 NA NA NA NA NA NA NA 1.93826687943136 2006 0 1 1 0 0
12.4292161968444 5 60 1 0 14260 NA NA 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 6.57337972374772 3.51165305763497 2000 2000 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 350 1 0 0 1 0 0 1 0 1 0 1 1 0 0 0 0 0 1 0 0 0 655 1 490 1145 1 0 0 0 1 0 1 1145 1053 2198 0.609081370312796 0 1.93458798773664 0.510550352203536 3.63763194105025 0 1 0 5.38472494468566 1 0.768747611779848 0 1 1 0 0 2000 0 1 0 3.75921993431145 836 0 1 192 2.96919421801183e+34 NA NA NA NA NA NA NA 9.99164131770486 2008 0 1 0 1 0
11.870599909242 6 50 1 0 14115 NA NA 1 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 4.41527284625028 3.51165305763497 1993 1995 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 732 1 64 796 1 0 0 0 1 0 1 796 566 1362 0.609081370312796 0 0.983465235833403 0.510550352203536 0.976255118727973 0 0 1 3.71032034078259 1 0 NA NA 1 0 0 1993 0 0 1 2.32053316296656 480 0 1 40 2126501352226.56 NA NA NA 0 0 1 1 8.57737783001929 2009 0 1 0 1 0
12.6346030265693 7 20 1 0 10084 NA NA 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0 6.57337972374772 3.51165305763497 2004 2005 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 186 1 0 0 1 0 0 1 1 0 0 1 1 0 0 0 0 0 1 0 0 0 1369 1 317 1686 1 0 0 0 1 0 1 1694 0 1694 0.609081370312796 0 1.93458798773664 0 2.79295539333918 0 1 0 4.65238286058703 1 0.768747611779848 1 0 1 0 0 2004 0 1 0 2.32053316296656 636 0 1 255 2.51276650718456e+23 NA NA NA NA NA NA NA 7.07109342985169 2007 0 1 0 1 0
12.2060726455302 8 60 1 0 10382 NA NA 1 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 5.89024601804369 3.94845645560851 1973 1973 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1 240 0 1 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0 0 0 0 859 0 216 1107 1 0 0 0 1 0 1 1107 983 2090 0.609081370312796 0 1.93458798773664 0.510550352203536 2.79295539333918 0 0 1 4.65238286058703 1 1.21172508489766 0 1 1 0 0 1973 0 1 0 2.32053316296656 484 0 1 235 4.82713661889952e+83 NA NA NA NA NA NA 1 9.29565252867536 2009 0 1 0 1 0
11.7745202026587 9 50 0 1 6120 NA NA 0 1 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 5.89024601804369 3.51165305763497 1931 1950 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 1 952 952 0 1 0 0 1 0 0 1022 752 1774 0 0 1.93458798773664 0 1.90651800507855 0 0 1 5.04157615056222 0 1.21172508489766 0 1 0 0 1 1931 0 0 1 2.32053316296656 468 0 1 90 0 NA NA NA NA NA NA NA 3.75812246358598 2008 0 1 1 0 0
11.6784399034478 10 190 1 0 7420 NA NA 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.41527284625028 3.94845645560851 1939 1950 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 851 1 140 991 1 0 0 0 1 0 1 1077 0 1077 0.609081370312796 0 0.983465235833403 0 1.90651800507855 0 0 1 3.71032034078259 1 1.21172508489766 0 1 1 0 0 1939 0 1 0 1.07621281201356 205 0 1 0 45.2079769593094 NA NA NA NA NA NA NA 0.984405007172272 2008 0 1 0 1 0
11.7714361601217 11 20 1 0 11200 NA NA 0 1 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 4.41527284625028 3.51165305763497 1965 1965 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 906 1 134 1040 1 0 0 0 1 0 1 1040 0 1040 0.609081370312796 0 0.983465235833403 0 2.79295539333918 0 0 1 3.71032034078259 1 0 NA NA 0 0 1 1965 0 0 1 1.07621281201356 384 0 1 0 0 NA NA NA NA NA NA NA 1.93826687943136 2008 0 1 0 1 0
12.7512996960135 12 60 1 0 11924 NA NA 1 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 7.22266204370065 3.51165305763497 2005 2006 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 286 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0 998 1 177 1175 1 0 0 0 1 0 1 1182 1142 2324 0.609081370312796 0 2.85443187873231 0 3.63763194105025 1 0 0 5.95403421754926 1 1.21172508489766 1 0 0 1 0 2005 1 0 0 3.75921993431145 736 0 1 147 433348041.700722 NA NA NA NA NA NA NA 6.28158723463019 2006 1 0 0 0 1
11.8775685785581 13 20 1 0 12968 NA NA 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 4.41527284625028 3.94845645560851 1962 1962 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 737 1 175 912 0 0 1 0 1 0 1 912 0 912 0.609081370312796 0 0.983465235833403 0 1.90651800507855 0 0 1 3.142496078877 1 0 NA NA 0 0 1 1962 0 0 1 1.07621281201356 352 0 1 140 0 NA NA NA NA NA NA NA 7.83610361574802 2008 0 1 0 1 0
12.5407575715773 14 20 1 0 10652 NA NA 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 5.89024601804369 3.51165305763497 2006 2007 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 306 1 0 0 1 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 1 0 1 1494 1494 1 0 0 0 1 0 1 1494 0 1494 0 0 1.93458798773664 0 2.79295539333918 0 1 0 4.65238286058703 1 0.768747611779848 1 0 1 0 0 2006 0 1 0 3.75921993431145 840 0 1 160 36136154786373.2 NA NA NA NA NA NA NA 7.07109342985169 2007 1 0 0 0 1
11.9640010843304 15 20 1 0 10920 NA NA 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 5.17149602974468 3.51165305763497 1960 1960 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 212 0 1 0 1 0 1 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 733 1 520 1253 0 0 1 0 1 0 1 1253 0 1253 0.609081370312796 0 0.983465235833403 0.510550352203536 1.90651800507855 0 0 1 3.71032034078259 1 0.768747611779848 0 0 1 0 0 1960 0 1 0 1.07621281201356 352 0 1 0 2.36874556582884e+87 NA NA NA 0 1 0 NA 4.62592420219574 2008 0 1 0 1 0
11.7905572015685 16 45 0 1 6120 NA NA 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 5.89024601804369 4.6472241854935 1929 2001 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 1 832 832 1 0 0 0 1 1 0 854 0 854 0 0 0.983465235833403 0 1.90651800507855 0 0 1 3.71032034078259 1 0 NA NA 0 0 1 1991 0 0 1 2.32053316296656 576 0 1 48 9.02022081460425e+45 NA NA NA 1 0 0 NA 6.28158723463019 2007 0 1 0 1 0
11.9117015849276 17 20 1 0 11241 NA NA 1 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 5.17149602974468 4.32412833870424 1970 1970 1 0 0 0 0 0 1 0 0 0 0 1 1 0 0 180 0 1 0 1 0 1 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 578 1 426 1004 1 0 0 0 1 0 1 1004 0 1004 0.609081370312796 0 0.983465235833403 0 1.90651800507855 0 0 1 3.71032034078259 1 0.768747611779848 0 1 1 0 0 1970 1 0 0 2.32053316296656 480 0 1 0 0 NA NA NA NA NA NA 1 2.86253327864766 2010 0 1 0 1 0
11.4075649493124 18 90 1 0 10791 NA NA 0 1 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 3.619622741813 3.51165305763497 1967 1967 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA 0 0 0 0 1 0 1 0 1 1296 0 1296 0 0 1.93458798773664 0 1.90651800507855 0 0 1 4.21096671821463 1 0 NA NA 0 0 0 1967 0 0 1 2.32053316296656 516 0 1 0 0 NA NA NA NA NA NA 1 8.57737783001929 2006 0 1 0 1 0
