DENFIS,0.014,0,0,0.307280513918629,60,0,0,0
dnn,0.012,0,0,0.316363636363636,76,0,0,0.031
superpc,0.095,0,0,0.977353992848629,61,0.056,0.14,0.538
WM,0.103,0,0,0.728,75,0.127,0.236,0.408
qrf,0.16,0,0,1,76,0.17,0.422,0.653
krlsPoly,0.021,0,0.00480509773251334,0.232727272727273,76,0.023,0.035,0.062
xgbTree,0.169,0,0.0339622641509434,0.795,75,0.34,0.504,0.626
relaxo,0.231,0,0.0609951845906902,1,75,0.437,0.652,0.936
pcr,0.262,0,0.0780534127556715,1,72,0.486,0.832,0.925
SBC,0.205,0,0.153048998969857,0.716,24,0.367,0.481,0.629
ctree,0.228,0,0.153985507246377,1,77,0.386,0.481,0.694
evtree,0.201,0,0.156640558487996,1,76,0.308,0.429,0.564
rpart,0.234,0,0.167160017160017,1,76,0.427,0.558,0.716
ctree2,0.231,0,0.168996188055909,1,77,0.4,0.482,0.694
icr,0.317,0,0.171139657444005,1,76,0.71,0.876,0.953
rpart2,0.233,0,0.194012214551248,1,76,0.404,0.532,0.709
gbm,0.254,0,0.204007285974499,1,73,0.528,0.607,0.745
elm,0.284,0,0.215,1,76,0.547,0.821,0.933
BstLm,0.292,0,0.218865143699337,1,76,0.549,0.741,0.92
rpart1SE,0.244,0,0.229421930870083,1,76,0.45,0.555,0.675
knn,0.212,0,0.25129415501906,0.967078189300411,76,0.356,0.449,0.572
pcaNNet,0.298,0,0.272727272727273,0.967567567567568,76,0.444,0.651,0.875
avNNet,0.321,0,0.294360385144429,0.98695652173913,71,0.547,0.708,0.894
leapSeq,0.375,0,0.295343942505133,1,72,0.83,0.947,0.997
glm,0.372,0,0.303937371663244,1,76,0.836,0.958,0.999
lm,0.372,0,0.303937371663244,1,76,0.836,0.958,0.999
bayesglm,0.376,0,0.304964065708419,1,76,0.847,0.958,0.999
bridge,0.366,0,0.306122448979592,0.999,75,0.78,0.954,0.984
ridge,0.374,0,0.307004106776181,1,76,0.853,0.94,0.999
leapForward,0.37,0,0.3155,1,72,0.778,0.934,0.981
kknn,0.255,0,0.319882591093117,1,76,0.419,0.501,0.588
nnet,0.333,0,0.321205894562059,1,72,0.606,0.766,0.893
leapBackward,0.376,0,0.324440639269406,1,72,0.83,0.946,0.997
blassoAveraged,0.366,0,0.328260869565217,0.999,75,0.784,0.946,0.978
avNNe,0.335,0.335,0.335,0.335,1,0.335,0.335,0.335
spls,0.394,0,0.347139269406393,1,76,0.871,0.964,1
widekernelpls,0.391,0,0.353573059360731,1,72,0.868,0.962,0.999
kernelpls,0.392,0,0.354959257907946,1,72,0.868,0.955,0.999
lars2,0.375,0,0.356262833675565,1,71,0.758,0.941,0.998
plsRglm,0.386,0,0.356629677552436,1,76,0.835,0.956,1
treebag,0.32,0,0.363,1,76,0.535,0.628,0.769
blasso,0.371,0,0.365491651205937,0.997,75,0.788,0.946,0.981
glmStepAIC,0.396,0,0.365631416837782,1,72,0.861,0.951,1
lmStepAIC,0.396,0,0.365631416837782,1,72,0.861,0.951,1
spikeslab,0.383,0,0.367556468172485,1,75,0.856,0.946,0.999
cforest,0.308,0,0.377323420074349,0.998,77,0.537,0.584,0.664
glm.nb,0.358,0,0.38946784739911,1,36,0.714,0.88,0.982
glmnet,0.408,0,0.400968523002421,0.983493810178817,76,0.89,0.942,0.968
simpls,0.392,0,0.401115666004651,1,72,0.869,0.955,0.999
parRF,0.358,0,0.405327309236948,1,76,0.617,0.662,0.815
rf,0.358,0,0.420377160817182,0.986625514403292,76,0.606,0.712,0.809
RRFglobal,0.364,0,0.422345908060194,0.995884773662551,76,0.602,0.719,0.851
svmLinear3,0.354,0,0.425314430262795,1,76,0.723,0.802,0.939
ranger,0.361,0,0.425983146067416,1,76,0.605,0.719,0.816
glmboost,0.408,0,0.426687214611872,1,76,0.87,0.943,0.995
Rborist,0.38,0,0.428243494423792,1,76,0.644,0.718,0.853
enet,0.392,0,0.446274341255754,1,76,0.774,0.848,0.934
xgbLinear,0.392,0,0.446466809421841,1,75,0.698,0.79,0.898
foba,0.411,0,0.447773051862271,1,68,0.854,0.941,0.973
gcvEarth,0.429,0,0.469080291970803,1,74,0.904,0.958,1
lars,0.413,0,0.499922518159806,1,76,0.785,0.944,0.959
msaenet,0.422,0,0.506162100456621,1,36,0.878,0.943,0.987
svmLinear2,0.425,0,0.522355756989357,0.983493810178817,76,0.889,0.937,0.951
lasso,0.401,0,0.522707762557078,1,76,0.772,0.898,0.947
krlsRadial,0.426,0,0.549543378995434,0.997997997997998,76,0.85,0.909,0.949
gamSpline,0.437,0,0.556464637566254,1,76,0.917,0.965,0.999
RRF,0.404,0,0.55650480989464,0.996913580246914,70,0.67,0.795,0.893
bagEarthGCV,0.459,0,0.601113172541744,1,73,0.914,0.962,0.997
rlm,0.467,0,0.631176470588235,1,72,0.944,0.963,1
gamboost,0.486,0,0.633317817817818,1,76,0.913,0.973,0.99
ppr,0.455,0,0.636,1,72,0.966,0.981,0.997
earth,0.487,0,0.715753424657534,1,73,0.893,0.945,0.981
bagEarth,0.531,0,0.740942028985507,1,73,0.915,0.955,0.989
qrnn,0.577,0,0.902586873362182,1,72,0.974,0.999,1
cubist,0.586,0,0.925724637681159,1,77,0.982,1,1
