dnn,0.033,0,0,0.983539094650206,17,0,0,0.033
pcr,0.147,0,0,1,17,0.169,0.476,0.972
qrf,0.231,0,0,0.98559670781893,17,0.567,0.714,0.815
icr,0.199,0,0.01,1,17,0.431,0.717,0.972
elm,0.202,0,0.0620620620620621,1,17,0.432,0.492,0.834
relaxo,0.17,0,0.0909090909090909,1,17,0.311,0.49,0.761
lars,0.205,0,0.114754098360656,0.98559670781893,17,0.534,0.713,0.87
glmboost,0.215,0,0.118032786885246,1,17,0.53,0.712,0.93
foba,0.22,0,0.147681634712412,0.995,14,0.511,0.684,0.909
BstLm,0.187,0,0.154545454545455,0.998,17,0.466,0.617,0.97
gcvEarth,0.306,0,0.183606557377049,0.98559670781893,17,0.706,0.9,0.965
lars2,0.215,0,0.20655737704918,1,17,0.535,0.714,0.973
knn,0.204,0,0.216993464052288,0.98559670781893,17,0.341,0.413,0.608
leapForward,0.212,0,0.224215246636771,1,17,0.454,0.627,0.836
glmnet,0.212,0,0.232786885245902,0.98559670781893,17,0.513,0.694,0.958
cforest,0.277,0,0.242914979757085,0.98559670781893,17,0.596,0.823,0.889
nnet,0.216,0,0.243,0.98559670781893,17,0.478,0.533,0.691
kknn,0.231,0,0.251121076233184,0.987654320987654,17,0.414,0.471,0.71
avNNet,0.239,0,0.261352169525732,0.98559670781893,17,0.46,0.535,0.711
pcaNNet,0.234,0,0.263368983957219,0.98559670781893,17,0.486,0.554,0.716
simpls,0.221,0,0.285245901639344,1,17,0.535,0.717,0.973
widekernelpls,0.221,0,0.285245901639344,1,17,0.535,0.717,0.973
kernelpls,0.221,0,0.285245901639344,1,17,0.534,0.718,0.967
svmLinear3,0.224,0,0.288524590163934,0.982,17,0.567,0.835,0.963
leapSeq,0.221,0,0.298360655737705,1,17,0.545,0.708,0.973
leapBackward,0.221,0,0.298360655737705,1,17,0.52,0.714,0.973
glmStepAIC,0.221,0,0.298360655737705,1,17,0.535,0.718,0.973
lmStepAIC,0.221,0,0.298360655737705,1,17,0.535,0.718,0.973
bayesglm,0.221,0,0.308196721311475,1,17,0.535,0.717,0.973
glm,0.221,0,0.308196721311475,1,17,0.535,0.717,0.973
lm,0.221,0,0.308196721311475,1,17,0.535,0.717,0.973
msaenet,0.249,0,0.345,0.994,15,0.602,0.786,0.977
rpart1SE,0.278,0,0.375668449197861,0.98559670781893,17,0.595,0.742,0.877
rpart2,0.279,0,0.375668449197861,0.98559670781893,17,0.595,0.742,0.877
rpart,0.3,0,0.42379679144385,0.98559670781893,17,0.761,0.808,0.877
svmLinear2,0.282,0,0.425832492431887,1,17,0.671,0.933,0.991
evtree,0.353,0,0.433986928104575,1,17,0.661,0.764,0.993
ctree2,0.319,0,0.43716577540107,0.98559670781893,17,0.736,0.801,0.873
ctree,0.315,0,0.43716577540107,0.98559670781893,17,0.737,0.802,0.873
xgbTree,0.321,0,0.437743190661479,0.98559670781893,17,0.628,0.772,0.839
bagEarthGCV,0.317,0,0.475,0.98559670781893,17,0.72,0.946,0.968
gbm,0.329,0,0.488524590163934,0.98559670781893,17,0.575,0.742,0.903
gamSpline,0.302,0,0.505347593582888,1,17,0.694,0.922,0.967
xgbLinear,0.411,0,0.531128404669261,0.989711934156379,17,0.912,0.962,0.984
treebag,0.349,0,0.593582887700535,0.98559670781893,17,0.767,0.779,0.917
parRF,0.383,0,0.608288770053476,0.987654320987654,17,0.886,0.937,0.956
rf,0.372,0,0.609485368314833,0.987654320987654,17,0.845,0.909,0.965
Rborist,0.389,0,0.613636363636364,0.987654320987654,17,0.899,0.95,0.984
ranger,0.383,0,0.614973262032086,0.98559670781893,17,0.856,0.922,0.965
RRFglobal,0.403,0,0.632352941176471,0.987654320987654,17,0.842,0.9,0.966
RRF,0.395,0,0.680121089808275,0.987654320987654,15,0.778,0.917,0.946
earth,0.456,0,0.717898832684825,1,17,0.927,0.977,1
glm.nb,0.398,0,0.722222222222222,0.98559670781893,3,0.828,0.88,0.933
ppr,0.454,0,0.84561049445005,1,17,0.954,0.983,0.989
bagEarth,0.451,0,0.850267379679144,1,17,0.945,0.956,0.987
cubist,0.492,0,0.921311475409836,1,17,0.993,1,1
