dnn,0.019,0,0,0.327293318233296,36,0.015,0.027,0.045
WM,0.094,0,0,0.467,34,0.118,0.229,0.391
qrf,0.173,0,0,1,36,0.135,0.489,0.696
krlsPoly,0.044,0,0.021953300124533,0.328425821064553,36,0.062,0.079,0.139
evtree,0.184,0,0.0402969247083775,1,35,0.305,0.36,0.522
superpc,0.217,0,0.0895977610263324,0.980535279805353,30,0.359,0.771,0.849
pcr,0.265,0,0.11264367816092,1,35,0.418,0.682,0.945
rpart2,0.21,0,0.139,1,37,0.353,0.427,0.595
rpart,0.191,0,0.145977011494253,1,37,0.273,0.429,0.619
bam,0.058,0,0.169565217391304,0.339130434782609,2,0.237,0.271,0.305
rpart1SE,0.217,0,0.171,1,37,0.353,0.447,0.606
gam,0.06,0,0.17536231884058,0.350724637681159,2,0.246,0.281,0.316
ctree2,0.186,0,0.207,0.694376528117359,23,0.288,0.409,0.522
ctree,0.209,0,0.21368711018711,0.748166259168704,24,0.317,0.465,0.521
nnet,0.182,0,0.219387755102041,1,35,0.263,0.366,0.469
knn,0.198,0,0.234,0.977848101265823,36,0.347,0.391,0.606
avNNet,0.198,0,0.239820610687023,1,34,0.332,0.384,0.501
pcaNNet,0.196,0,0.268987341772152,1,35,0.303,0.423,0.513
SBC,0.222,0,0.287699266503668,0.72992700729927,24,0.391,0.49,0.591
gbm,0.293,0,0.313942802098385,0.920920920920921,34,0.574,0.67,0.821
elm,0.361,0,0.323760504201681,1,36,0.713,0.933,0.999
avNNe,0.335,0.335,0.335,0.335,1,0.335,0.335,0.335
xgbTree,0.274,0,0.335085413929041,1,37,0.55,0.651,0.771
relaxo,0.367,0,0.340308442900852,1,36,0.784,0.984,1
kernelpls,0.394,0,0.352873563218391,1,35,0.859,0.938,1
kknn,0.242,0,0.353582554517134,0.788321167883212,35,0.461,0.517,0.663
cforest,0.293,0,0.384327338129496,0.994,32,0.502,0.533,0.775
spikeslab,0.426,0,0.388753056234719,1,29,0.911,0.97,1
treebag,0.305,0,0.397185358255452,1,36,0.547,0.597,0.723
icr,0.402,0,0.411594202898551,1,35,0.859,0.938,1
bayesglm,0.386,0,0.412831241283124,1,37,0.787,0.955,0.999
BstLm,0.33,0,0.414492753623188,0.991735537190083,37,0.577,0.745,0.923
lars2,0.386,0,0.417391304347826,1,35,0.755,0.933,0.986
blasso,0.363,0,0.417391304347826,0.998,37,0.73,0.959,0.976
blassoAveraged,0.368,0,0.420289855072464,0.998,37,0.721,0.958,0.986
lm,0.394,0,0.421303014721286,1,36,0.822,0.933,0.999
glm,0.396,0,0.421303014721286,1,36,0.826,0.96,0.999
plsRglm,0.401,0,0.432325886990802,1,37,0.8,0.938,0.999
leapBackward,0.402,0,0.43523586432802,1,28,0.769,0.937,1
bridge,0.371,0,0.442838370565046,0.999,37,0.768,0.954,0.98
parRF,0.362,0,0.444888489208633,1,36,0.635,0.709,0.848
simpls,0.396,0,0.446467290609751,1,34,0.858,0.934,0.992
ridge,0.403,0,0.452765256420368,1,36,0.883,0.961,1
glmStepAIC,0.411,0,0.455978975032851,1,35,0.856,0.959,1
lmStepAIC,0.411,0,0.455978975032851,1,35,0.856,0.959,1
enet,0.414,0,0.456223103057758,1,36,0.814,0.957,0.97
widekernelpls,0.399,0,0.458083137114318,1,34,0.887,0.946,0.998
leapForward,0.451,0,0.459183673469388,1,23,0.921,0.975,1
msaenet,0.422,0,0.460062619002923,1,28,0.9,0.937,1
glmnet,0.418,0,0.469121811766422,1,36,0.931,0.961,0.971
lasso,0.418,0,0.477400865264753,1,36,0.873,0.947,0.986
foba,0.419,0,0.490157817121162,1,36,0.856,0.959,0.999
lars,0.414,0,0.502686862967157,0.985985985985986,36,0.842,0.933,0.973
gamboost,0.488,0,0.503597122302158,1,25,0.959,0.979,0.993
krlsRadial,0.429,0,0.505204029262607,1,36,0.881,0.963,0.997
rf,0.359,0,0.506234888653234,0.999,36,0.64,0.707,0.878
ppr,0.437,0,0.510204081632653,1,35,0.947,0.985,0.999
RRFglobal,0.373,0,0.511447217095937,1,36,0.636,0.765,0.891
RRF,0.394,0,0.51481208935611,1,36,0.7,0.769,0.942
bagEarthGCV,0.43,0,0.524036579152029,1,36,0.885,0.957,0.998
ranger,0.366,0,0.53320267048297,0.999,36,0.671,0.761,0.898
xgbLinear,0.393,0,0.533333333333333,1,37,0.669,0.758,0.947
bartMachine,0.364,0,0.54511961722488,1,26,0.642,0.732,0.871
leapSeq,0.44,0,0.54879455067178,1,22,0.876,0.986,1
spls,0.425,0,0.553014553014553,1,35,0.903,0.94,0.999
gcvEarth,0.448,0,0.565040816326531,1,34,0.854,0.978,1
gamSpline,0.455,0,0.581683673469388,1,34,0.953,0.966,1
svmLinear3,0.447,0,0.589,0.968,29,0.884,0.929,0.96
Rborist,0.425,0,0.5965,1,30,0.701,0.826,0.983
svmLinear2,0.482,0,0.634165641308498,1,24,0.924,0.933,0.959
extraTrees,0.452,0.030060120240481,0.647921760391198,1,23,0.696,0.723,0.919
rlm,0.465,0,0.662231320368475,1,35,0.954,0.993,1
bagEarth,0.528,0,0.706354854854855,1,36,0.954,0.972,0.998
glmboost,0.492,0,0.717477003942181,1,25,0.913,0.958,0.998
earth,0.522,0,0.72742277951791,1,34,0.897,0.961,0.98
qrnn,0.481,0,0.81129476584022,1,35,0.94,1,1
cubist,0.605,0,0.976008724100327,1,37,1,1,1
