avNNe,1,0,0,0
cubist,38,1,0,0.0263157894736842
plsRglm,38,1,0,0.0263157894736842
rpart,38,1,0,0.0263157894736842
rpart1SE,38,1,0,0.0263157894736842
rpart2,38,1,0,0.0263157894736842
xgbLinear,38,1,0,0.0263157894736842
xgbTree,38,1,0,0.0263157894736842
treebag,37,1,0,0.027027027027027
bayesglm,39,1,1,0.0512820512820513
BstLm,39,2,0,0.0512820512820513
glm,38,1,1,0.0526315789473684
lm,38,1,1,0.0526315789473684
dnn,38,2,0,0.0526315789473684
elm,38,2,0,0.0526315789473684
enet,38,2,0,0.0526315789473684
foba,38,2,0,0.0526315789473684
glmnet,38,2,0,0.0526315789473684
knn,38,2,0,0.0526315789473684
krlsPoly,38,2,0,0.0526315789473684
krlsRadial,38,2,0,0.0526315789473684
lars,38,2,0,0.0526315789473684
lasso,38,2,0,0.0526315789473684
parRF,38,2,0,0.0526315789473684
qrf,38,2,0,0.0526315789473684
ranger,38,2,0,0.0526315789473684
relaxo,38,2,0,0.0526315789473684
rf,38,2,0,0.0526315789473684
ridge,38,2,0,0.0526315789473684
RRF,38,2,0,0.0526315789473684
RRFglobal,38,2,0,0.0526315789473684
glmStepAIC,37,2,0,0.0540540540540541
kknn,37,2,0,0.0540540540540541
ppr,37,2,0,0.0540540540540541
qrnn,37,2,0,0.0540540540540541
spls,37,2,0,0.0540540540540541
WM,36,2,0,0.0555555555555556
blasso,40,3,0,0.075
blassoAveraged,40,3,0,0.075
bridge,40,3,0,0.075
bagEarth,39,3,0,0.0769230769230769
bagEarthGCV,39,3,0,0.0769230769230769
nnet,38,2,1,0.0789473684210526
evtree,38,3,0,0.0789473684210526
icr,38,3,0,0.0789473684210526
kernelpls,38,3,0,0.0789473684210526
lars2,38,3,0,0.0789473684210526
lmStepAIC,38,3,0,0.0789473684210526
pcaNNet,38,3,0,0.0789473684210526
pcr,38,3,0,0.0789473684210526
rlm,38,3,0,0.0789473684210526
gamSpline,37,2,1,0.0810810810810811
simpls,37,3,0,0.0810810810810811
widekernelpls,37,3,0,0.0810810810810811
earth,38,4,0,0.105263157894737
gbm,38,4,0,0.105263157894737
gcvEarth,38,4,0,0.105263157894737
avNNet,38,4,0,0.105263157894737
cforest,39,7,0,0.179487179487179
superpc,37,7,0,0.189189189189189
Rborist,38,8,0,0.210526315789474
bartMachine,33,7,0,0.212121212121212
spikeslab,37,8,0,0.216216216216216
svmLinear3,37,8,0,0.216216216216216
extraTrees,31,8,0,0.258064516129032
leapBackward,38,10,0,0.263157894736842
msaenet,38,10,0,0.263157894736842
gamboost,38,13,0,0.342105263157895
glmboost,38,13,0,0.342105263157895
SBC,37,13,0,0.351351351351351
svmLinear2,37,13,0,0.351351351351351
ctree,39,15,0,0.384615384615385
leapForward,38,15,0,0.394736842105263
leapSeq,37,15,0,0.405405405405405
ctree2,39,16,0,0.41025641025641
gam,38,36,0,0.947368421052632
bam,39,37,0,0.948717948717949
svmLinear,37,1,36,1
svmPoly,37,1,36,1
svmRadial,37,1,36,1
svmRadialCost,37,1,36,1
svmRadialSigma,37,2,35,1
bag,40,40,0,1
gaussprLinear,39,39,0,1
gaussprPoly,39,39,0,1
gaussprRadial,39,39,0,1
gbm_h2o,39,39,0,1
glm.nb,39,39,0,1
glmnet_h2o,39,39,0,1
logicBag,39,39,0,1
logreg,39,39,0,1
M5,39,39,0,1
M5Rules,39,39,0,1
nnls,39,39,0,1
ordinalNet,39,39,0,1
pls,39,39,0,1
pythonKnnReg,39,39,0,1
randomGLM,10,10,0,1
rqlasso,39,39,0,1
rqnc,39,39,0,1
rvmLinear,39,39,0,1
rvmPoly,39,39,0,1
rvmRadial,39,39,0,1
svmBoundrangeString,39,39,0,1
svmExpoString,39,39,0,1
svmSpectrumString,39,39,0,1
xyf,39,39,0,1
