relaxo,0.032,0,0,0.726666666666667,17,0,0,0.176
dnn,0.008,0,0,0.108080808080808,17,0,0.002,0.013
svmLinear3,0.068,0,0,0.980132450331126,17,0.003,0.175,0.516
qrf,0.283,0,0,1,17,0.759,0.803,0.915
xgbTree,0.131,0,0.00102564102564103,0.657,17,0.344,0.39,0.48
pcr,0.135,0,0.00807265388496468,1,17,0.218,0.482,0.843
BstLm,0.13,0,0.024,0.99,17,0.213,0.327,0.372
glmnet,0.194,0,0.04,0.973,17,0.428,0.719,0.897
widekernelpls,0.186,0,0.043,1,17,0.373,0.723,0.876
bayesglm,0.187,0,0.045,1,17,0.379,0.723,0.888
glm,0.187,0,0.045,1,17,0.372,0.723,0.891
kernelpls,0.187,0,0.045,1,17,0.373,0.723,0.889
lm,0.187,0,0.045,1,17,0.372,0.723,0.891
simpls,0.187,0,0.045,1,17,0.373,0.723,0.889
leapSeq,0.188,0,0.047,1,17,0.374,0.726,0.895
svmLinear2,0.163,0,0.049,0.876666666666667,17,0.378,0.564,0.817
glmboost,0.189,0,0.054,1,17,0.415,0.726,0.883
glm.nb,0.186,0,0.055,1,15,0.517,0.717,0.906
leapForward,0.181,0,0.061,1,17,0.352,0.519,0.811
foba,0.181,0,0.062,1,17,0.36,0.519,0.794
glmStepAIC,0.187,0,0.062,1,17,0.392,0.727,0.865
lmStepAIC,0.187,0,0.062,1,17,0.392,0.727,0.865
leapBackward,0.189,0,0.072,1,17,0.37,0.721,0.895
ctree2,0.255,0,0.0892307692307692,1,17,0.682,0.773,0.823
bagEarthGCV,0.291,0,0.15,0.984,17,0.876,0.927,0.955
gcvEarth,0.284,0,0.174,0.984,17,0.726,0.9,0.944
knn,0.151,0,0.18705035971223,0.889,17,0.227,0.259,0.458
lars,0.187,0,0.18705035971223,1,17,0.37,0.511,0.796
icr,0.19,0,0.190647482014388,1,17,0.367,0.698,0.826
lars2,0.2,0,0.194244604316547,1,17,0.453,0.716,0.901
rpart1SE,0.274,0,0.194300518134715,1,17,0.613,0.704,0.818
elm,0.197,0,0.251798561151079,1,17,0.398,0.703,0.875
gamSpline,0.275,0,0.251798561151079,1,17,0.733,0.915,0.946
rpart2,0.277,0,0.268134715025907,1,17,0.613,0.704,0.807
rpart,0.289,0,0.268134715025907,1,17,0.681,0.774,0.815
Rborist,0.347,0,0.27,0.996,17,0.729,0.893,0.952
cforest,0.272,0,0.277777777777778,0.992,17,0.582,0.734,0.857
treebag,0.321,0,0.295,0.996,17,0.782,0.813,0.882
parRF,0.34,0,0.32,0.976767676767677,17,0.737,0.897,0.956
gbm,0.337,0,0.333333333333333,0.967,17,0.708,0.862,0.904
ranger,0.359,0,0.333333333333333,0.989,17,0.803,0.91,0.96
kknn,0.231,0,0.339955849889625,0.9,17,0.408,0.523,0.75
ctree,0.279,0,0.346456692913386,1,17,0.682,0.773,0.797
RRFglobal,0.367,0,0.355,0.999,17,0.83,0.912,0.939
rf,0.358,0,0.375,0.999,17,0.818,0.893,0.956
evtree,0.315,0,0.388717948717949,1,17,0.65,0.741,0.812
xgbLinear,0.366,0,0.454358974358974,1,17,0.754,0.888,0.978
nnet,0.384,0,0.587,0.983,17,0.776,0.882,0.918
ppr,0.407,0,0.610236220472441,1,17,0.905,0.926,0.968
pcaNNet,0.378,0,0.678,1,17,0.879,0.919,0.982
RRF,0.446,0,0.698801837270341,0.998,14,0.916,0.948,0.972
avNNet,0.428,0,0.725128205128205,0.988962472406181,17,0.814,0.869,0.953
msaenet,0.531,0.332,0.765955600403633,0.886666666666667,4,0.78,0.815,0.851
earth,0.462,0,0.89568345323741,1,17,0.948,0.954,0.966
bagEarth,0.462,0,0.92,1,17,0.951,0.962,0.99
cubist,0.507,0,0.925,1,17,1,1,1
bam,1,1,1,1,1,1,1,1
gam,1,1,1,1,1,1,1,1
